"date","f_employment_ny_man","f_employment_texas_man","f_employment_kansas_man","f_employment_phil_man","f_employment_richmond_man","mean.z"
2021-06-01,2.40272079609103,1.8244482387062,2.11205931311759,2.78112176055378,2.97253408646472,2.41857683898666
2021-07-01,2.63172161737298,1.50913780053776,2.18346975834108,2.99210382273374,3.05089246564308,2.47346509292573
2021-08-01,2.06962869240819,1.55117919229356,2.0406488678941,1.7652822019095,2.50238381139454,1.98582455317998
2021-09-01,2.25699300072978,1.90853102221779,1.89782797744712,1.47615863521843,2.89417570728636,2.0867372685799
2021-10-01,1.92390089704694,0.899537620078777,1.82641753222364,1.59337089198508,2.50238381139454,1.7491221505458
2021-11-01,1.24730756144117,0.927565214582639,1.96923842267061,2.50762649476493,2.42402543221617,1.81515262513511
2021-12-01,1.45549012624295,1.4811102060339,1.39795486088271,2.8827057164182,2.42402543221617,1.92825726835879
2022-01-01,1.17444366376055,2.01363450160727,2.89757421057596,1.2886190243918,2.03223353632436,1.88130098733199
2022-02-01,0.716442021196645,1.48811710465987,2.25488020356456,1.14796431627182,2.18895029468108,1.5592707880748
2022-03-01,0.872578944797976,1.02566179534615,1.89782797744712,1.31987562619624,1.79715839878926,1.38262054851535
2022-04-01,0.747669405916911,1.03967559259808,1.75500708700015,1.18703506852737,2.18895029468108,1.38366748974472
2022-05-01,0.372940789273715,0.591234080536302,1.54077575132968,0.647858687400793,0.0732740568652637,0.645216673081151
2022-06-01,0.685214636476378,-0.620959381755705,0.755260853871317,-0.618033685679,0.543424331935446,0.148981350969687
2022-07-01,0.404168173993981,0.416061614887168,2.0406488678941,-0.1413705081613,0.543424331935446,0.652586496109879
2022-08-01,1.18485279200064,0.030682190459073,0.398208627753877,0.413434173867498,1.17029136536236,0.639493829888689
2022-09-01,-0.0538334685699247,0.296944338245757,0.326798182530389,0.218080412589752,0.465065952757082,0.250611083510611
2022-10-01,-0.0850608532901911,-0.880214630916423,0.0411564016364377,-0.375795021694595,-0.240159459848191,-0.308014712822593
2022-11-01,-0.584699008814452,-0.102448883434269,-0.101664488810538,-0.414865773950144,0.543424331935446,-0.132050764614792
2022-12-01,-0.376516444012677,-0.340683436717091,-0.315895824481002,-0.102299755905751,-0.240159459848191,-0.275110984192942
2023-01-01,-0.928200240737382,-0.200545464197784,0.898081744318293,-1.7276430497366,0.229990815221991,-0.345663239026295
2023-02-01,-1.78174875642466,0.0236752918331078,-0.101664488810538,-0.946228004625613,0.0732740568652637,-0.546538380232488
2023-03-01,-1.51111142218235,-0.501842105114294,-0.0302540435870502,-1.03999781003893,-0.475234597383282,-0.711687995661182
2023-04-01,-0.543062495854097,-0.00435230267075383,-0.173074934034026,-1.28223647402333,-0.161801080669827,-0.432905457450408
