"TableName","SeriesCode","LineNumber","LineDescription","TimePeriod","METRIC_NAME","CL_UNIT","UNIT_MULT","DataValue","NoteRef","date"
"T40100","A253RC","3","Goods","1952Q1","Current Dollars","Level","6","15,416","T40100,T40100.1",1952-01-01
"T40100","A253RC","3","Goods","1952Q2","Current Dollars","Level","6","13,440","T40100,T40100.1",1952-04-01
"T40100","A253RC","3","Goods","1952Q3","Current Dollars","Level","6","12,400","T40100,T40100.1",1952-07-01
"T40100","A253RC","3","Goods","1952Q4","Current Dollars","Level","6","12,540","T40100,T40100.1",1952-10-01
"T40100","A253RC","3","Goods","1953Q1","Current Dollars","Level","6","12,132","T40100,T40100.1",1953-01-01
"T40100","A253RC","3","Goods","1953Q2","Current Dollars","Level","6","12,308","T40100,T40100.1",1953-04-01
"T40100","A253RC","3","Goods","1953Q3","Current Dollars","Level","6","12,864","T40100,T40100.1",1953-07-01
"T40100","A253RC","3","Goods","1953Q4","Current Dollars","Level","6","12,344","T40100,T40100.1",1953-10-01
"T40100","A253RC","3","Goods","1954Q1","Current Dollars","Level","6","11,588","T40100,T40100.1",1954-01-01
"T40100","A253RC","3","Goods","1954Q2","Current Dollars","Level","6","13,620","T40100,T40100.1",1954-04-01
"T40100","A253RC","3","Goods","1954Q3","Current Dollars","Level","6","12,900","T40100,T40100.1",1954-07-01
"T40100","A253RC","3","Goods","1954Q4","Current Dollars","Level","6","13,608","T40100,T40100.1",1954-10-01
"T40100","A253RC","3","Goods","1955Q1","Current Dollars","Level","6","14,180","T40100,T40100.1",1955-01-01
"T40100","A253RC","3","Goods","1955Q2","Current Dollars","Level","6","13,800","T40100,T40100.1",1955-04-01
"T40100","A253RC","3","Goods","1955Q3","Current Dollars","Level","6","14,780","T40100,T40100.1",1955-07-01
"T40100","A253RC","3","Goods","1955Q4","Current Dollars","Level","6","14,936","T40100,T40100.1",1955-10-01
"T40100","A253RC","3","Goods","1956Q1","Current Dollars","Level","6","15,900","T40100,T40100.1",1956-01-01
"T40100","A253RC","3","Goods","1956Q2","Current Dollars","Level","6","17,196","T40100,T40100.1",1956-04-01
"T40100","A253RC","3","Goods","1956Q3","Current Dollars","Level","6","18,052","T40100,T40100.1",1956-07-01
"T40100","A253RC","3","Goods","1956Q4","Current Dollars","Level","6","19,076","T40100,T40100.1",1956-10-01
"T40100","A253RC","3","Goods","1957Q1","Current Dollars","Level","6","20,640","T40100,T40100.1",1957-01-01
"T40100","A253RC","3","Goods","1957Q2","Current Dollars","Level","6","20,084","T40100,T40100.1",1957-04-01
"T40100","A253RC","3","Goods","1957Q3","Current Dollars","Level","6","19,416","T40100,T40100.1",1957-07-01
"T40100","A253RC","3","Goods","1957Q4","Current Dollars","Level","6","18,108","T40100,T40100.1",1957-10-01
"T40100","A253RC","3","Goods","1958Q1","Current Dollars","Level","6","16,560","T40100,T40100.1",1958-01-01
"T40100","A253RC","3","Goods","1958Q2","Current Dollars","Level","6","16,328","T40100,T40100.1",1958-04-01
"T40100","A253RC","3","Goods","1958Q3","Current Dollars","Level","6","16,448","T40100,T40100.1",1958-07-01
"T40100","A253RC","3","Goods","1958Q4","Current Dollars","Level","6","16,320","T40100,T40100.1",1958-10-01
"T40100","A253RC","3","Goods","1959Q1","Current Dollars","Level","6","15,552","T40100,T40100.1",1959-01-01
"T40100","A253RC","3","Goods","1959Q2","Current Dollars","Level","6","15,908","T40100,T40100.1",1959-04-01
"T40100","A253RC","3","Goods","1959Q3","Current Dollars","Level","6","17,504","T40100,T40100.1",1959-07-01
"T40100","A253RC","3","Goods","1959Q4","Current Dollars","Level","6","16,868","T40100,T40100.1",1959-10-01
"T40100","A253RC","3","Goods","1960Q1","Current Dollars","Level","6","19,540","T40100,T40100.1",1960-01-01
"T40100","A253RC","3","Goods","1960Q2","Current Dollars","Level","6","20,464","T40100,T40100.1",1960-04-01
"T40100","A253RC","3","Goods","1960Q3","Current Dollars","Level","6","20,928","T40100,T40100.1",1960-07-01
"T40100","A253RC","3","Goods","1960Q4","Current Dollars","Level","6","20,880","T40100,T40100.1",1960-10-01
"T40100","A253RC","3","Goods","1961Q1","Current Dollars","Level","6","21,200","T40100,T40100.1",1961-01-01
"T40100","A253RC","3","Goods","1961Q2","Current Dollars","Level","6","20,052","T40100,T40100.1",1961-04-01
"T40100","A253RC","3","Goods","1961Q3","Current Dollars","Level","6","20,996","T40100,T40100.1",1961-07-01
"T40100","A253RC","3","Goods","1961Q4","Current Dollars","Level","6","21,540","T40100,T40100.1",1961-10-01
"T40100","A253RC","3","Goods","1962Q1","Current Dollars","Level","6","21,192","T40100,T40100.1",1962-01-01
"T40100","A253RC","3","Goods","1962Q2","Current Dollars","Level","6","22,256","T40100,T40100.1",1962-04-01
"T40100","A253RC","3","Goods","1962Q3","Current Dollars","Level","6","22,264","T40100,T40100.1",1962-07-01
"T40100","A253RC","3","Goods","1962Q4","Current Dollars","Level","6","21,122","T40100,T40100.1",1962-10-01
"T40100","A253RC","3","Goods","1963Q1","Current Dollars","Level","6","21,290","T40100,T40100.1",1963-01-01
"T40100","A253RC","3","Goods","1963Q2","Current Dollars","Level","6","23,448","T40100,T40100.1",1963-04-01
"T40100","A253RC","3","Goods","1963Q3","Current Dollars","Level","6","23,764","T40100,T40100.1",1963-07-01
"T40100","A253RC","3","Goods","1963Q4","Current Dollars","Level","6","24,878","T40100,T40100.1",1963-10-01
"T40100","A253RC","3","Goods","1964Q1","Current Dollars","Level","6","26,148","T40100,T40100.1",1964-01-01
"T40100","A253RC","3","Goods","1964Q2","Current Dollars","Level","6","26,034","T40100,T40100.1",1964-04-01
"T40100","A253RC","3","Goods","1964Q3","Current Dollars","Level","6","26,988","T40100,T40100.1",1964-07-01
"T40100","A253RC","3","Goods","1964Q4","Current Dollars","Level","6","27,898","T40100,T40100.1",1964-10-01
"T40100","A253RC","3","Goods","1965Q1","Current Dollars","Level","6","24,484","T40100,T40100.1",1965-01-01
"T40100","A253RC","3","Goods","1965Q2","Current Dollars","Level","6","28,980","T40100,T40100.1",1965-04-01
"T40100","A253RC","3","Goods","1965Q3","Current Dollars","Level","6","28,116","T40100,T40100.1",1965-07-01
"T40100","A253RC","3","Goods","1965Q4","Current Dollars","Level","6","30,314","T40100,T40100.1",1965-10-01
"T40100","A253RC","3","Goods","1966Q1","Current Dollars","Level","6","30,658","T40100,T40100.1",1966-01-01
"T40100","A253RC","3","Goods","1966Q2","Current Dollars","Level","6","30,432","T40100,T40100.1",1966-04-01
"T40100","A253RC","3","Goods","1966Q3","Current Dollars","Level","6","30,974","T40100,T40100.1",1966-07-01
"T40100","A253RC","3","Goods","1966Q4","Current Dollars","Level","6","32,292","T40100,T40100.1",1966-10-01
"T40100","A253RC","3","Goods","1967Q1","Current Dollars","Level","6","32,889","T40100,T40100.1",1967-01-01
"T40100","A253RC","3","Goods","1967Q2","Current Dollars","Level","6","32,647","T40100,T40100.1",1967-04-01
"T40100","A253RC","3","Goods","1967Q3","Current Dollars","Level","6","31,954","T40100,T40100.1",1967-07-01
"T40100","A253RC","3","Goods","1967Q4","Current Dollars","Level","6","32,697","T40100,T40100.1",1967-10-01
"T40100","A253RC","3","Goods","1968Q1","Current Dollars","Level","6","33,966","T40100,T40100.1",1968-01-01
"T40100","A253RC","3","Goods","1968Q2","Current Dollars","Level","6","35,358","T40100,T40100.1",1968-04-01
"T40100","A253RC","3","Goods","1968Q3","Current Dollars","Level","6","37,106","T40100,T40100.1",1968-07-01
"T40100","A253RC","3","Goods","1968Q4","Current Dollars","Level","6","36,455","T40100,T40100.1",1968-10-01
"T40100","A253RC","3","Goods","1969Q1","Current Dollars","Level","6","32,063","T40100,T40100.1",1969-01-01
"T40100","A253RC","3","Goods","1969Q2","Current Dollars","Level","6","40,446","T40100,T40100.1",1969-04-01
"T40100","A253RC","3","Goods","1969Q3","Current Dollars","Level","6","39,960","T40100,T40100.1",1969-07-01
"T40100","A253RC","3","Goods","1969Q4","Current Dollars","Level","6","42,508","T40100,T40100.1",1969-10-01
"T40100","A253RC","3","Goods","1970Q1","Current Dollars","Level","6","43,416","T40100,T40100.1",1970-01-01
"T40100","A253RC","3","Goods","1970Q2","Current Dollars","Level","6","45,576","T40100,T40100.1",1970-04-01
"T40100","A253RC","3","Goods","1970Q3","Current Dollars","Level","6","45,274","T40100,T40100.1",1970-07-01
"T40100","A253RC","3","Goods","1970Q4","Current Dollars","Level","6","45,881","T40100,T40100.1",1970-10-01
"T40100","A253RC","3","Goods","1971Q1","Current Dollars","Level","6","46,517","T40100,T40100.1",1971-01-01
"T40100","A253RC","3","Goods","1971Q2","Current Dollars","Level","6","46,369","T40100,T40100.1",1971-04-01
"T40100","A253RC","3","Goods","1971Q3","Current Dollars","Level","6","49,021","T40100,T40100.1",1971-07-01
"T40100","A253RC","3","Goods","1971Q4","Current Dollars","Level","6","42,877","T40100,T40100.1",1971-10-01
"T40100","A253RC","3","Goods","1972Q1","Current Dollars","Level","6","50,440","T40100,T40100.1",1972-01-01
"T40100","A253RC","3","Goods","1972Q2","Current Dollars","Level","6","49,696","T40100,T40100.1",1972-04-01
"T40100","A253RC","3","Goods","1972Q3","Current Dollars","Level","6","52,520","T40100,T40100.1",1972-07-01
"T40100","A253RC","3","Goods","1972Q4","Current Dollars","Level","6","57,688","T40100,T40100.1",1972-10-01
"T40100","A253RC","3","Goods","1973Q1","Current Dollars","Level","6","65,224","T40100,T40100.1",1973-01-01
"T40100","A253RC","3","Goods","1973Q2","Current Dollars","Level","6","72,560","T40100,T40100.1",1973-04-01
"T40100","A253RC","3","Goods","1973Q3","Current Dollars","Level","6","77,236","T40100,T40100.1",1973-07-01
"T40100","A253RC","3","Goods","1973Q4","Current Dollars","Level","6","88,064","T40100,T40100.1",1973-10-01
"T40100","A253RC","3","Goods","1974Q1","Current Dollars","Level","6","95,116","T40100,T40100.1",1974-01-01
"T40100","A253RC","3","Goods","1974Q2","Current Dollars","Level","6","103,536","T40100,T40100.1",1974-04-01
"T40100","A253RC","3","Goods","1974Q3","Current Dollars","Level","6","103,664","T40100,T40100.1",1974-07-01
"T40100","A253RC","3","Goods","1974Q4","Current Dollars","Level","6","111,660","T40100,T40100.1",1974-10-01
"T40100","A253RC","3","Goods","1975Q1","Current Dollars","Level","6","114,936","T40100,T40100.1",1975-01-01
"T40100","A253RC","3","Goods","1975Q2","Current Dollars","Level","6","108,464","T40100,T40100.1",1975-04-01
"T40100","A253RC","3","Goods","1975Q3","Current Dollars","Level","6","109,792","T40100,T40100.1",1975-07-01
"T40100","A253RC","3","Goods","1975Q4","Current Dollars","Level","6","116,768","T40100,T40100.1",1975-10-01
"T40100","A253RC","3","Goods","1976Q1","Current Dollars","Level","6","117,016","T40100,T40100.1",1976-01-01
"T40100","A253RC","3","Goods","1976Q2","Current Dollars","Level","6","119,084","T40100,T40100.1",1976-04-01
"T40100","A253RC","3","Goods","1976Q3","Current Dollars","Level","6","122,700","T40100,T40100.1",1976-07-01
"T40100","A253RC","3","Goods","1976Q4","Current Dollars","Level","6","127,136","T40100,T40100.1",1976-10-01
"T40100","A253RC","3","Goods","1977Q1","Current Dollars","Level","6","126,324","T40100,T40100.1",1977-01-01
"T40100","A253RC","3","Goods","1977Q2","Current Dollars","Level","6","131,340","T40100,T40100.1",1977-04-01
"T40100","A253RC","3","Goods","1977Q3","Current Dollars","Level","6","130,636","T40100,T40100.1",1977-07-01
"T40100","A253RC","3","Goods","1977Q4","Current Dollars","Level","6","125,340","T40100,T40100.1",1977-10-01
"T40100","A253RC","3","Goods","1978Q1","Current Dollars","Level","6","129,845","T40100,T40100.1",1978-01-01
"T40100","A253RC","3","Goods","1978Q2","Current Dollars","Level","6","150,606","T40100,T40100.1",1978-04-01
"T40100","A253RC","3","Goods","1978Q3","Current Dollars","Level","6","153,627","T40100,T40100.1",1978-07-01
"T40100","A253RC","3","Goods","1978Q4","Current Dollars","Level","6","165,550","T40100,T40100.1",1978-10-01
"T40100","A253RC","3","Goods","1979Q1","Current Dollars","Level","6","170,867","T40100,T40100.1",1979-01-01
"T40100","A253RC","3","Goods","1979Q2","Current Dollars","Level","6","178,909","T40100,T40100.1",1979-04-01
"T40100","A253RC","3","Goods","1979Q3","Current Dollars","Level","6","191,253","T40100,T40100.1",1979-07-01
"T40100","A253RC","3","Goods","1979Q4","Current Dollars","Level","6","208,036","T40100,T40100.1",1979-10-01
"T40100","A253RC","3","Goods","1980Q1","Current Dollars","Level","6","221,979","T40100,T40100.1",1980-01-01
"T40100","A253RC","3","Goods","1980Q2","Current Dollars","Level","6","227,700","T40100,T40100.1",1980-04-01
"T40100","A253RC","3","Goods","1980Q3","Current Dollars","Level","6","232,517","T40100,T40100.1",1980-07-01
"T40100","A253RC","3","Goods","1980Q4","Current Dollars","Level","6","239,515","T40100,T40100.1",1980-10-01
"T40100","A253RC","3","Goods","1981Q1","Current Dollars","Level","6","247,244","T40100,T40100.1",1981-01-01
"T40100","A253RC","3","Goods","1981Q2","Current Dollars","Level","6","248,750","T40100,T40100.1",1981-04-01
"T40100","A253RC","3","Goods","1981Q3","Current Dollars","Level","6","241,701","T40100,T40100.1",1981-07-01
"T40100","A253RC","3","Goods","1981Q4","Current Dollars","Level","6","243,130","T40100,T40100.1",1981-10-01
"T40100","A253RC","3","Goods","1982Q1","Current Dollars","Level","6","232,305","T40100,T40100.1",1982-01-01
"T40100","A253RC","3","Goods","1982Q2","Current Dollars","Level","6","233,876","T40100,T40100.1",1982-04-01
"T40100","A253RC","3","Goods","1982Q3","Current Dollars","Level","6","218,518","T40100,T40100.1",1982-07-01
"T40100","A253RC","3","Goods","1982Q4","Current Dollars","Level","6","205,500","T40100,T40100.1",1982-10-01
"T40100","A253RC","3","Goods","1983Q1","Current Dollars","Level","6","209,694","T40100,T40100.1",1983-01-01
"T40100","A253RC","3","Goods","1983Q2","Current Dollars","Level","6","209,100","T40100,T40100.1",1983-04-01
"T40100","A253RC","3","Goods","1983Q3","Current Dollars","Level","6","214,318","T40100,T40100.1",1983-07-01
"T40100","A253RC","3","Goods","1983Q4","Current Dollars","Level","6","223,082","T40100,T40100.1",1983-10-01
"T40100","A253RC","3","Goods","1984Q1","Current Dollars","Level","6","224,345","T40100,T40100.1",1984-01-01
"T40100","A253RC","3","Goods","1984Q2","Current Dollars","Level","6","229,957","T40100,T40100.1",1984-04-01
"T40100","A253RC","3","Goods","1984Q3","Current Dollars","Level","6","234,401","T40100,T40100.1",1984-07-01
"T40100","A253RC","3","Goods","1984Q4","Current Dollars","Level","6","236,442","T40100,T40100.1",1984-10-01
"T40100","A253RC","3","Goods","1985Q1","Current Dollars","Level","6","232,103","T40100,T40100.1",1985-01-01
"T40100","A253RC","3","Goods","1985Q2","Current Dollars","Level","6","228,745","T40100,T40100.1",1985-04-01
"T40100","A253RC","3","Goods","1985Q3","Current Dollars","Level","6","222,172","T40100,T40100.1",1985-07-01
"T40100","A253RC","3","Goods","1985Q4","Current Dollars","Level","6","226,935","T40100,T40100.1",1985-10-01
"T40100","A253RC","3","Goods","1986Q1","Current Dollars","Level","6","224,487","T40100,T40100.1",1986-01-01
"T40100","A253RC","3","Goods","1986Q2","Current Dollars","Level","6","227,868","T40100,T40100.1",1986-04-01
"T40100","A253RC","3","Goods","1986Q3","Current Dollars","Level","6","229,819","T40100,T40100.1",1986-07-01
"T40100","A253RC","3","Goods","1986Q4","Current Dollars","Level","6","243,612","T40100,T40100.1",1986-10-01
"T40100","A253RC","3","Goods","1987Q1","Current Dollars","Level","6","242,984","T40100,T40100.1",1987-01-01
"T40100","A253RC","3","Goods","1987Q2","Current Dollars","Level","6","258,804","T40100,T40100.1",1987-04-01
"T40100","A253RC","3","Goods","1987Q3","Current Dollars","Level","6","272,079","T40100,T40100.1",1987-07-01
"T40100","A253RC","3","Goods","1987Q4","Current Dollars","Level","6","288,348","T40100,T40100.1",1987-10-01
"T40100","A253RC","3","Goods","1988Q1","Current Dollars","Level","6","311,241","T40100,T40100.1",1988-01-01
"T40100","A253RC","3","Goods","1988Q2","Current Dollars","Level","6","328,498","T40100,T40100.1",1988-04-01
"T40100","A253RC","3","Goods","1988Q3","Current Dollars","Level","6","338,686","T40100,T40100.1",1988-07-01
"T40100","A253RC","3","Goods","1988Q4","Current Dollars","Level","6","349,792","T40100,T40100.1",1988-10-01
"T40100","A253RC","3","Goods","1989Q1","Current Dollars","Level","6","360,484","T40100,T40100.1",1989-01-01
"T40100","A253RC","3","Goods","1989Q2","Current Dollars","Level","6","379,590","T40100,T40100.1",1989-04-01
"T40100","A253RC","3","Goods","1989Q3","Current Dollars","Level","6","379,039","T40100,T40100.1",1989-07-01
"T40100","A253RC","3","Goods","1989Q4","Current Dollars","Level","6","379,887","T40100,T40100.1",1989-10-01
"T40100","A253RC","3","Goods","1990Q1","Current Dollars","Level","6","396,228","T40100,T40100.1",1990-01-01
"T40100","A253RC","3","Goods","1990Q2","Current Dollars","Level","6","400,633","T40100,T40100.1",1990-04-01
"T40100","A253RC","3","Goods","1990Q3","Current Dollars","Level","6","406,337","T40100,T40100.1",1990-07-01
"T40100","A253RC","3","Goods","1990Q4","Current Dollars","Level","6","409,862","T40100,T40100.1",1990-10-01
"T40100","A253RC","3","Goods","1991Q1","Current Dollars","Level","6","420,656","T40100,T40100.1",1991-01-01
"T40100","A253RC","3","Goods","1991Q2","Current Dollars","Level","6","427,097","T40100,T40100.1",1991-04-01
"T40100","A253RC","3","Goods","1991Q3","Current Dollars","Level","6","431,630","T40100,T40100.1",1991-07-01
"T40100","A253RC","3","Goods","1991Q4","Current Dollars","Level","6","441,158","T40100,T40100.1",1991-10-01
"T40100","A253RC","3","Goods","1992Q1","Current Dollars","Level","6","449,682","T40100,T40100.1",1992-01-01
"T40100","A253RC","3","Goods","1992Q2","Current Dollars","Level","6","448,789","T40100,T40100.1",1992-04-01
"T40100","A253RC","3","Goods","1992Q3","Current Dollars","Level","6","460,554","T40100,T40100.1",1992-07-01
"T40100","A253RC","3","Goods","1992Q4","Current Dollars","Level","6","462,207","T40100,T40100.1",1992-10-01
"T40100","A253RC","3","Goods","1993Q1","Current Dollars","Level","6","460,366","T40100,T40100.1",1993-01-01
"T40100","A253RC","3","Goods","1993Q2","Current Dollars","Level","6","466,912","T40100,T40100.1",1993-04-01
"T40100","A253RC","3","Goods","1993Q3","Current Dollars","Level","6","462,555","T40100,T40100.1",1993-07-01
"T40100","A253RC","3","Goods","1993Q4","Current Dollars","Level","6","481,060","T40100,T40100.1",1993-10-01
"T40100","A253RC","3","Goods","1994Q1","Current Dollars","Level","6","484,124","T40100,T40100.1",1994-01-01
"T40100","A253RC","3","Goods","1994Q2","Current Dollars","Level","6","505,253","T40100,T40100.1",1994-04-01
"T40100","A253RC","3","Goods","1994Q3","Current Dollars","Level","6","533,801","T40100,T40100.1",1994-07-01
"T40100","A253RC","3","Goods","1994Q4","Current Dollars","Level","6","550,305","T40100,T40100.1",1994-10-01
"T40100","A253RC","3","Goods","1995Q1","Current Dollars","Level","6","571,566","T40100,T40100.1",1995-01-01
"T40100","A253RC","3","Goods","1995Q2","Current Dollars","Level","6","583,183","T40100,T40100.1",1995-04-01
"T40100","A253RC","3","Goods","1995Q3","Current Dollars","Level","6","605,751","T40100,T40100.1",1995-07-01
"T40100","A253RC","3","Goods","1995Q4","Current Dollars","Level","6","609,266","T40100,T40100.1",1995-10-01
"T40100","A253RC","3","Goods","1996Q1","Current Dollars","Level","6","617,146","T40100,T40100.1",1996-01-01
"T40100","A253RC","3","Goods","1996Q2","Current Dollars","Level","6","621,187","T40100,T40100.1",1996-04-01
"T40100","A253RC","3","Goods","1996Q3","Current Dollars","Level","6","626,468","T40100,T40100.1",1996-07-01
"T40100","A253RC","3","Goods","1996Q4","Current Dollars","Level","6","650,337","T40100,T40100.1",1996-10-01
"T40100","A253RC","3","Goods","1997Q1","Current Dollars","Level","6","668,863","T40100,T40100.1",1997-01-01
"T40100","A253RC","3","Goods","1997Q2","Current Dollars","Level","6","700,974","T40100,T40100.1",1997-04-01
"T40100","A253RC","3","Goods","1997Q3","Current Dollars","Level","6","717,535","T40100,T40100.1",1997-07-01
"T40100","A253RC","3","Goods","1997Q4","Current Dollars","Level","6","712,176","T40100,T40100.1",1997-10-01
"T40100","A253RC","3","Goods","1998Q1","Current Dollars","Level","6","708,166","T40100,T40100.1",1998-01-01
"T40100","A253RC","3","Goods","1998Q2","Current Dollars","Level","6","683,706","T40100,T40100.1",1998-04-01
"T40100","A253RC","3","Goods","1998Q3","Current Dollars","Level","6","676,575","T40100,T40100.1",1998-07-01
"T40100","A253RC","3","Goods","1998Q4","Current Dollars","Level","6","701,814","T40100,T40100.1",1998-10-01
"T40100","A253RC","3","Goods","1999Q1","Current Dollars","Level","6","687,945","T40100,T40100.1",1999-01-01
"T40100","A253RC","3","Goods","1999Q2","Current Dollars","Level","6","697,321","T40100,T40100.1",1999-04-01
"T40100","A253RC","3","Goods","1999Q3","Current Dollars","Level","6","717,941","T40100,T40100.1",1999-07-01
"T40100","A253RC","3","Goods","1999Q4","Current Dollars","Level","6","743,688","T40100,T40100.1",1999-10-01
"T40100","A253RC","3","Goods","2000Q1","Current Dollars","Level","6","761,318","T40100,T40100.1",2000-01-01
"T40100","A253RC","3","Goods","2000Q2","Current Dollars","Level","6","789,078","T40100,T40100.1",2000-04-01
"T40100","A253RC","3","Goods","2000Q3","Current Dollars","Level","6","820,710","T40100,T40100.1",2000-07-01
"T40100","A253RC","3","Goods","2000Q4","Current Dollars","Level","6","809,110","T40100,T40100.1",2000-10-01
"T40100","A253RC","3","Goods","2001Q1","Current Dollars","Level","6","796,274","T40100,T40100.1",2001-01-01
"T40100","A253RC","3","Goods","2001Q2","Current Dollars","Level","6","759,635","T40100,T40100.1",2001-04-01
"T40100","A253RC","3","Goods","2001Q3","Current Dollars","Level","6","713,103","T40100,T40100.1",2001-07-01
"T40100","A253RC","3","Goods","2001Q4","Current Dollars","Level","6","689,260","T40100,T40100.1",2001-10-01
"T40100","A253RC","3","Goods","2002Q1","Current Dollars","Level","6","685,521","T40100,T40100.1",2002-01-01
"T40100","A253RC","3","Goods","2002Q2","Current Dollars","Level","6","712,087","T40100,T40100.1",2002-04-01
"T40100","A253RC","3","Goods","2002Q3","Current Dollars","Level","6","722,396","T40100,T40100.1",2002-07-01
"T40100","A253RC","3","Goods","2002Q4","Current Dollars","Level","6","706,324","T40100,T40100.1",2002-10-01
"T40100","A253RC","3","Goods","2003Q1","Current Dollars","Level","6","715,914","T40100,T40100.1",2003-01-01
"T40100","A253RC","3","Goods","2003Q2","Current Dollars","Level","6","716,648","T40100,T40100.1",2003-04-01
"T40100","A253RC","3","Goods","2003Q3","Current Dollars","Level","6","731,790","T40100,T40100.1",2003-07-01
"T40100","A253RC","3","Goods","2003Q4","Current Dollars","Level","6","771,145","T40100,T40100.1",2003-10-01
"T40100","A253RC","3","Goods","2004Q1","Current Dollars","Level","6","796,971","T40100,T40100.1",2004-01-01
"T40100","A253RC","3","Goods","2004Q2","Current Dollars","Level","6","822,123","T40100,T40100.1",2004-04-01
"T40100","A253RC","3","Goods","2004Q3","Current Dollars","Level","6","834,887","T40100,T40100.1",2004-07-01
"T40100","A253RC","3","Goods","2004Q4","Current Dollars","Level","6","857,918","T40100,T40100.1",2004-10-01
"T40100","A253RC","3","Goods","2005Q1","Current Dollars","Level","6","883,706","T40100,T40100.1",2005-01-01
"T40100","A253RC","3","Goods","2005Q2","Current Dollars","Level","6","917,269","T40100,T40100.1",2005-04-01
"T40100","A253RC","3","Goods","2005Q3","Current Dollars","Level","6","921,424","T40100,T40100.1",2005-07-01
"T40100","A253RC","3","Goods","2005Q4","Current Dollars","Level","6","954,977","T40100,T40100.1",2005-10-01
"T40100","A253RC","3","Goods","2006Q1","Current Dollars","Level","6","1,002,764","T40100,T40100.1",2006-01-01
"T40100","A253RC","3","Goods","2006Q2","Current Dollars","Level","6","1,034,443","T40100,T40100.1",2006-04-01
"T40100","A253RC","3","Goods","2006Q3","Current Dollars","Level","6","1,051,903","T40100,T40100.1",2006-07-01
"T40100","A253RC","3","Goods","2006Q4","Current Dollars","Level","6","1,083,226","T40100,T40100.1",2006-10-01
"T40100","A253RC","3","Goods","2007Q1","Current Dollars","Level","6","1,105,493","T40100,T40100.1",2007-01-01
"T40100","A253RC","3","Goods","2007Q2","Current Dollars","Level","6","1,136,432","T40100,T40100.1",2007-04-01
"T40100","A253RC","3","Goods","2007Q3","Current Dollars","Level","6","1,176,013","T40100,T40100.1",2007-07-01
"T40100","A253RC","3","Goods","2007Q4","Current Dollars","Level","6","1,220,998","T40100,T40100.1",2007-10-01
"T40100","A253RC","3","Goods","2008Q1","Current Dollars","Level","6","1,273,676","T40100,T40100.1",2008-01-01
"T40100","A253RC","3","Goods","2008Q2","Current Dollars","Level","6","1,351,521","T40100,T40100.1",2008-04-01
"T40100","A253RC","3","Goods","2008Q3","Current Dollars","Level","6","1,371,161","T40100,T40100.1",2008-07-01
"T40100","A253RC","3","Goods","2008Q4","Current Dollars","Level","6","1,167,742","T40100,T40100.1",2008-10-01
"T40100","A253RC","3","Goods","2009Q1","Current Dollars","Level","6","1,004,707","T40100,T40100.1",2009-01-01
"T40100","A253RC","3","Goods","2009Q2","Current Dollars","Level","6","1,004,492","T40100,T40100.1",2009-04-01
"T40100","A253RC","3","Goods","2009Q3","Current Dollars","Level","6","1,067,092","T40100,T40100.1",2009-07-01
"T40100","A253RC","3","Goods","2009Q4","Current Dollars","Level","6","1,153,274","T40100,T40100.1",2009-10-01
"T40100","A253RC","3","Goods","2010Q1","Current Dollars","Level","6","1,200,191","T40100,T40100.1",2010-01-01
"T40100","A253RC","3","Goods","2010Q2","Current Dollars","Level","6","1,250,419","T40100,T40100.1",2010-04-01
"T40100","A253RC","3","Goods","2010Q3","Current Dollars","Level","6","1,283,042","T40100,T40100.1",2010-07-01
"T40100","A253RC","3","Goods","2010Q4","Current Dollars","Level","6","1,358,029","T40100,T40100.1",2010-10-01
"T40100","A253RC","3","Goods","2011Q1","Current Dollars","Level","6","1,415,217","T40100,T40100.1",2011-01-01
"T40100","A253RC","3","Goods","2011Q2","Current Dollars","Level","6","1,468,785","T40100,T40100.1",2011-04-01
"T40100","A253RC","3","Goods","2011Q3","Current Dollars","Level","6","1,489,634","T40100,T40100.1",2011-07-01
"T40100","A253RC","3","Goods","2011Q4","Current Dollars","Level","6","1,500,186","T40100,T40100.1",2011-10-01
"T40100","A253RC","3","Goods","2012Q1","Current Dollars","Level","6","1,515,399","T40100,T40100.1",2012-01-01
"T40100","A253RC","3","Goods","2012Q2","Current Dollars","Level","6","1,533,443","T40100,T40100.1",2012-04-01
"T40100","A253RC","3","Goods","2012Q3","Current Dollars","Level","6","1,541,360","T40100,T40100.1",2012-07-01
"T40100","A253RC","3","Goods","2012Q4","Current Dollars","Level","6","1,528,184","T40100,T40100.1",2012-10-01
"T40100","A253RC","3","Goods","2013Q1","Current Dollars","Level","6","1,541,127","T40100,T40100.1",2013-01-01
"T40100","A253RC","3","Goods","2013Q2","Current Dollars","Level","6","1,547,671","T40100,T40100.1",2013-04-01
"T40100","A253RC","3","Goods","2013Q3","Current Dollars","Level","6","1,556,674","T40100,T40100.1",2013-07-01
"T40100","A253RC","3","Goods","2013Q4","Current Dollars","Level","6","1,609,979","T40100,T40100.1",2013-10-01
"T40100","A253RC","3","Goods","2014Q1","Current Dollars","Level","6","1,593,798","T40100,T40100.1",2014-01-01
"T40100","A253RC","3","Goods","2014Q2","Current Dollars","Level","6","1,630,163","T40100,T40100.1",2014-04-01
"T40100","A253RC","3","Goods","2014Q3","Current Dollars","Level","6","1,635,782","T40100,T40100.1",2014-07-01
