"TableName","SeriesCode","LineNumber","LineDescription","TimePeriod","METRIC_NAME","CL_UNIT","UNIT_MULT","DataValue","NoteRef","date"
"T50100","W995RC","37","Domestic business","1986Q1","Current Dollars","Level","6","-33,829","T50100",1986-01-01
"T50100","W995RC","37","Domestic business","1986Q2","Current Dollars","Level","6","-22,406","T50100",1986-04-01
"T50100","W995RC","37","Domestic business","1986Q3","Current Dollars","Level","6","20,009","T50100",1986-07-01
"T50100","W995RC","37","Domestic business","1986Q4","Current Dollars","Level","6","-2,162","T50100",1986-10-01
"T50100","W995RC","37","Domestic business","1987Q1","Current Dollars","Level","6","-19,573","T50100",1987-01-01
"T50100","W995RC","37","Domestic business","1987Q2","Current Dollars","Level","6","-12,067","T50100",1987-04-01
"T50100","W995RC","37","Domestic business","1987Q3","Current Dollars","Level","6","-16,426","T50100",1987-07-01
"T50100","W995RC","37","Domestic business","1987Q4","Current Dollars","Level","6","-50,378","T50100",1987-10-01
"T50100","W995RC","37","Domestic business","1988Q1","Current Dollars","Level","6","-30,730","T50100",1988-01-01
"T50100","W995RC","37","Domestic business","1988Q2","Current Dollars","Level","6","-29,836","T50100",1988-04-01
"T50100","W995RC","37","Domestic business","1988Q3","Current Dollars","Level","6","-58,031","T50100",1988-07-01
"T50100","W995RC","37","Domestic business","1988Q4","Current Dollars","Level","6","-54,991","T50100",1988-10-01
"T50100","W995RC","37","Domestic business","1989Q1","Current Dollars","Level","6","-95,603","T50100",1989-01-01
"T50100","W995RC","37","Domestic business","1989Q2","Current Dollars","Level","6","-38,564","T50100",1989-04-01
"T50100","W995RC","37","Domestic business","1989Q3","Current Dollars","Level","6","-9,762","T50100",1989-07-01
"T50100","W995RC","37","Domestic business","1989Q4","Current Dollars","Level","6","-17,781","T50100",1989-10-01
"T50100","W995RC","37","Domestic business","1990Q1","Current Dollars","Level","6","2,430","T50100",1990-01-01
"T50100","W995RC","37","Domestic business","1990Q2","Current Dollars","Level","6","3,550","T50100",1990-04-01
"T50100","W995RC","37","Domestic business","1990Q3","Current Dollars","Level","6","-5,089","T50100",1990-07-01
"T50100","W995RC","37","Domestic business","1990Q4","Current Dollars","Level","6","34,755","T50100",1990-10-01
"T50100","W995RC","37","Domestic business","1991Q1","Current Dollars","Level","6","78,932","T50100",1991-01-01
"T50100","W995RC","37","Domestic business","1991Q2","Current Dollars","Level","6","119,283","T50100",1991-04-01
"T50100","W995RC","37","Domestic business","1991Q3","Current Dollars","Level","6","121,782","T50100",1991-07-01
"T50100","W995RC","37","Domestic business","1991Q4","Current Dollars","Level","6","95,591","T50100",1991-10-01
"T50100","W995RC","37","Domestic business","1992Q1","Current Dollars","Level","6","121,481","T50100",1992-01-01
"T50100","W995RC","37","Domestic business","1992Q2","Current Dollars","Level","6","94,084","T50100",1992-04-01
"T50100","W995RC","37","Domestic business","1992Q3","Current Dollars","Level","6","87,918","T50100",1992-07-01
"T50100","W995RC","37","Domestic business","1992Q4","Current Dollars","Level","6","122,516","T50100",1992-10-01
"T50100","W995RC","37","Domestic business","1993Q1","Current Dollars","Level","6","125,328","T50100",1993-01-01
"T50100","W995RC","37","Domestic business","1993Q2","Current Dollars","Level","6","103,884","T50100",1993-04-01
"T50100","W995RC","37","Domestic business","1993Q3","Current Dollars","Level","6","157,758","T50100",1993-07-01
"T50100","W995RC","37","Domestic business","1993Q4","Current Dollars","Level","6","98,086","T50100",1993-10-01
"T50100","W995RC","37","Domestic business","1994Q1","Current Dollars","Level","6","95,380","T50100",1994-01-01
"T50100","W995RC","37","Domestic business","1994Q2","Current Dollars","Level","6","66,882","T50100",1994-04-01
"T50100","W995RC","37","Domestic business","1994Q3","Current Dollars","Level","6","77,830","T50100",1994-07-01
"T50100","W995RC","37","Domestic business","1994Q4","Current Dollars","Level","6","35,518","T50100",1994-10-01
"T50100","W995RC","37","Domestic business","1995Q1","Current Dollars","Level","6","13,285","T50100",1995-01-01
"T50100","W995RC","37","Domestic business","1995Q2","Current Dollars","Level","6","39,897","T50100",1995-04-01
"T50100","W995RC","37","Domestic business","1995Q3","Current Dollars","Level","6","27,100","T50100",1995-07-01
"T50100","W995RC","37","Domestic business","1995Q4","Current Dollars","Level","6","44,757","T50100",1995-10-01
"T50100","W995RC","37","Domestic business","1996Q1","Current Dollars","Level","6","36,756","T50100",1996-01-01
"T50100","W995RC","37","Domestic business","1996Q2","Current Dollars","Level","6","7,074","T50100",1996-04-01
"T50100","W995RC","37","Domestic business","1996Q3","Current Dollars","Level","6","-41,092","T50100",1996-07-01
"T50100","W995RC","37","Domestic business","1996Q4","Current Dollars","Level","6","-56,136","T50100",1996-10-01
"T50100","W995RC","37","Domestic business","1997Q1","Current Dollars","Level","6","-85,014","T50100",1997-01-01
"T50100","W995RC","37","Domestic business","1997Q2","Current Dollars","Level","6","-117,522","T50100",1997-04-01
"T50100","W995RC","37","Domestic business","1997Q3","Current Dollars","Level","6","-119,663","T50100",1997-07-01
"T50100","W995RC","37","Domestic business","1997Q4","Current Dollars","Level","6","-169,659","T50100",1997-10-01
"T50100","W995RC","37","Domestic business","1998Q1","Current Dollars","Level","6","-293,136","T50100",1998-01-01
"T50100","W995RC","37","Domestic business","1998Q2","Current Dollars","Level","6","-299,092","T50100",1998-04-01
"T50100","W995RC","37","Domestic business","1998Q3","Current Dollars","Level","6","-322,287","T50100",1998-07-01
"T50100","W995RC","37","Domestic business","1998Q4","Current Dollars","Level","6","-297,095","T50100",1998-10-01
"T50100","W995RC","37","Domestic business","1999Q1","Current Dollars","Level","6","-318,478","T50100",1999-01-01
"T50100","W995RC","37","Domestic business","1999Q2","Current Dollars","Level","6","-257,969","T50100",1999-04-01
"T50100","W995RC","37","Domestic business","1999Q3","Current Dollars","Level","6","-277,134","T50100",1999-07-01
"T50100","W995RC","37","Domestic business","1999Q4","Current Dollars","Level","6","-300,177","T50100",1999-10-01
"T50100","W995RC","37","Domestic business","2000Q1","Current Dollars","Level","6","-466,469","T50100",2000-01-01
"T50100","W995RC","37","Domestic business","2000Q2","Current Dollars","Level","6","-472,510","T50100",2000-04-01
"T50100","W995RC","37","Domestic business","2000Q3","Current Dollars","Level","6","-527,924","T50100",2000-07-01
"T50100","W995RC","37","Domestic business","2000Q4","Current Dollars","Level","6","-481,246","T50100",2000-10-01
"T50100","W995RC","37","Domestic business","2001Q1","Current Dollars","Level","6","-476,215","T50100",2001-01-01
"T50100","W995RC","37","Domestic business","2001Q2","Current Dollars","Level","6","-323,600","T50100",2001-04-01
"T50100","W995RC","37","Domestic business","2001Q3","Current Dollars","Level","6","-223,220","T50100",2001-07-01
"T50100","W995RC","37","Domestic business","2001Q4","Current Dollars","Level","6","-6,714","T50100",2001-10-01
"T50100","W995RC","37","Domestic business","2002Q1","Current Dollars","Level","6","-14,180","T50100",2002-01-01
"T50100","W995RC","37","Domestic business","2002Q2","Current Dollars","Level","6","-34,496","T50100",2002-04-01
"T50100","W995RC","37","Domestic business","2002Q3","Current Dollars","Level","6","11,336","T50100",2002-07-01
"T50100","W995RC","37","Domestic business","2002Q4","Current Dollars","Level","6","16,104","T50100",2002-10-01
"T50100","W995RC","37","Domestic business","2003Q1","Current Dollars","Level","6","56,516","T50100",2003-01-01
"T50100","W995RC","37","Domestic business","2003Q2","Current Dollars","Level","6","106,938","T50100",2003-04-01
"T50100","W995RC","37","Domestic business","2003Q3","Current Dollars","Level","6","154,447","T50100",2003-07-01
"T50100","W995RC","37","Domestic business","2003Q4","Current Dollars","Level","6","143,171","T50100",2003-10-01
"T50100","W995RC","37","Domestic business","2004Q1","Current Dollars","Level","6","183,126","T50100",2004-01-01
"T50100","W995RC","37","Domestic business","2004Q2","Current Dollars","Level","6","64,202","T50100",2004-04-01
"T50100","W995RC","37","Domestic business","2004Q3","Current Dollars","Level","6","23,481","T50100",2004-07-01
"T50100","W995RC","37","Domestic business","2004Q4","Current Dollars","Level","6","-53,054","T50100",2004-10-01
"T50100","W995RC","37","Domestic business","2005Q1","Current Dollars","Level","6","74,165","T50100",2005-01-01
"T50100","W995RC","37","Domestic business","2005Q2","Current Dollars","Level","6","81,208","T50100",2005-04-01
"T50100","W995RC","37","Domestic business","2005Q3","Current Dollars","Level","6","85,970","T50100",2005-07-01
"T50100","W995RC","37","Domestic business","2005Q4","Current Dollars","Level","6","-86,106","T50100",2005-10-01
"T50100","W995RC","37","Domestic business","2006Q1","Current Dollars","Level","6","-184,996","T50100",2006-01-01
"T50100","W995RC","37","Domestic business","2006Q2","Current Dollars","Level","6","-242,676","T50100",2006-04-01
"T50100","W995RC","37","Domestic business","2006Q3","Current Dollars","Level","6","-285,128","T50100",2006-07-01
"T50100","W995RC","37","Domestic business","2006Q4","Current Dollars","Level","6","-273,697","T50100",2006-10-01
"T50100","W995RC","37","Domestic business","2007Q1","Current Dollars","Level","6","-300,413","T50100",2007-01-01
"T50100","W995RC","37","Domestic business","2007Q2","Current Dollars","Level","6","-295,869","T50100",2007-04-01
"T50100","W995RC","37","Domestic business","2007Q3","Current Dollars","Level","6","-135,651","T50100",2007-07-01
"T50100","W995RC","37","Domestic business","2007Q4","Current Dollars","Level","6","-63,223","T50100",2007-10-01
"T50100","W995RC","37","Domestic business","2008Q1","Current Dollars","Level","6","-136,071","T50100",2008-01-01
"T50100","W995RC","37","Domestic business","2008Q2","Current Dollars","Level","6","15,193","T50100",2008-04-01
"T50100","W995RC","37","Domestic business","2008Q3","Current Dollars","Level","6","77,324","T50100",2008-07-01
"T50100","W995RC","37","Domestic business","2008Q4","Current Dollars","Level","6","281,100","T50100",2008-10-01
"T50100","W995RC","37","Domestic business","2009Q1","Current Dollars","Level","6","868,651","T50100",2009-01-01
"T50100","W995RC","37","Domestic business","2009Q2","Current Dollars","Level","6","933,019","T50100",2009-04-01
"T50100","W995RC","37","Domestic business","2009Q3","Current Dollars","Level","6","966,990","T50100",2009-07-01
"T50100","W995RC","37","Domestic business","2009Q4","Current Dollars","Level","6","891,156","T50100",2009-10-01
"T50100","W995RC","37","Domestic business","2010Q1","Current Dollars","Level","6","874,328","T50100",2010-01-01
"T50100","W995RC","37","Domestic business","2010Q2","Current Dollars","Level","6","835,187","T50100",2010-04-01
"T50100","W995RC","37","Domestic business","2010Q3","Current Dollars","Level","6","652,269","T50100",2010-07-01
"T50100","W995RC","37","Domestic business","2010Q4","Current Dollars","Level","6","652,090","T50100",2010-10-01
"T50100","W995RC","37","Domestic business","2011Q1","Current Dollars","Level","6","481,456","T50100",2011-01-01
"T50100","W995RC","37","Domestic business","2011Q2","Current Dollars","Level","6","539,700","T50100",2011-04-01
"T50100","W995RC","37","Domestic business","2011Q3","Current Dollars","Level","6","523,279","T50100",2011-07-01
"T50100","W995RC","37","Domestic business","2011Q4","Current Dollars","Level","6","494,340","T50100",2011-10-01
"T50100","W995RC","37","Domestic business","2012Q1","Current Dollars","Level","6","212,719","T50100",2012-01-01
"T50100","W995RC","37","Domestic business","2012Q2","Current Dollars","Level","6","109,993","T50100",2012-04-01
"T50100","W995RC","37","Domestic business","2012Q3","Current Dollars","Level","6","250,670","T50100",2012-07-01
"T50100","W995RC","37","Domestic business","2012Q4","Current Dollars","Level","6","-130,471","T50100",2012-10-01
"T50100","W995RC","37","Domestic business","2013Q1","Current Dollars","Level","6","190,318","T50100",2013-01-01
"T50100","W995RC","37","Domestic business","2013Q2","Current Dollars","Level","6","-139,257","T50100",2013-04-01
"T50100","W995RC","37","Domestic business","2013Q3","Current Dollars","Level","6","81,036","T50100",2013-07-01
"T50100","W995RC","37","Domestic business","2013Q4","Current Dollars","Level","6","1,098","T50100",2013-10-01
"T50100","W995RC","37","Domestic business","2014Q1","Current Dollars","Level","6","-192,514","T50100",2014-01-01
"T50100","W995RC","37","Domestic business","2014Q2","Current Dollars","Level","6","-209,049","T50100",2014-04-01
"T50100","W995RC","37","Domestic business","2014Q3","Current Dollars","Level","6","-225,558","T50100",2014-07-01
"T50100","W995RC","37","Domestic business","2014Q4","Current Dollars","Level","6","-270,679","T50100",2014-10-01
"T50100","W995RC","37","Domestic business","2015Q1","Current Dollars","Level","6","-395,397","T50100",2015-01-01
"T50100","W995RC","37","Domestic business","2015Q2","Current Dollars","Level","6","-449,526","T50100",2015-04-01
"T50100","W995RC","37","Domestic business","2015Q3","Current Dollars","Level","6","-309,170","T50100",2015-07-01
"T50100","W995RC","37","Domestic business","2015Q4","Current Dollars","Level","6","-401,456","T50100",2015-10-01
"T50100","W995RC","37","Domestic business","2016Q1","Current Dollars","Level","6","-212,885","T50100",2016-01-01
"T50100","W995RC","37","Domestic business","2016Q2","Current Dollars","Level","6","-122,175","T50100",2016-04-01
"T50100","W995RC","37","Domestic business","2016Q3","Current Dollars","Level","6","-66,232","T50100",2016-07-01
"T50100","W995RC","37","Domestic business","2016Q4","Current Dollars","Level","6","-74,666","T50100",2016-10-01
"T50100","W995RC","37","Domestic business","2017Q1","Current Dollars","Level","6","-63,403","T50100",2017-01-01
"T50100","W995RC","37","Domestic business","2017Q2","Current Dollars","Level","6","-141,952","T50100",2017-04-01
"T50100","W995RC","37","Domestic business","2017Q3","Current Dollars","Level","6","-199,283","T50100",2017-07-01
"T50100","W995RC","37","Domestic business","2017Q4","Current Dollars","Level","6","-948,428","T50100",2017-10-01
"T50100","W995RC","37","Domestic business","2018Q1","Current Dollars","Level","6","204","T50100",2018-01-01
"T50100","W995RC","37","Domestic business","2018Q2","Current Dollars","Level","6","64,562","T50100",2018-04-01
"T50100","W995RC","37","Domestic business","2018Q3","Current Dollars","Level","6","-148,831","T50100",2018-07-01
"T50100","W995RC","37","Domestic business","2018Q4","Current Dollars","Level","6","-247,171","T50100",2018-10-01
"T50100","W995RC","37","Domestic business","2019Q1","Current Dollars","Level","6","-312,017","T50100",2019-01-01
"T50100","W995RC","37","Domestic business","2019Q2","Current Dollars","Level","6","-237,022","T50100",2019-04-01
"T50100","W995RC","37","Domestic business","2019Q3","Current Dollars","Level","6","-121,278","T50100",2019-07-01
"T50100","W995RC","37","Domestic business","2019Q4","Current Dollars","Level","6","-91,802","T50100",2019-10-01
"T50100","W995RC","37","Domestic business","2020Q1","Current Dollars","Level","6","-436,176","T50100",2020-01-01
"T50100","W995RC","37","Domestic business","2020Q2","Current Dollars","Level","6","-65,140","T50100",2020-04-01
"T50100","W995RC","37","Domestic business","2020Q3","Current Dollars","Level","6","414,529","T50100",2020-07-01
"T50100","W995RC","37","Domestic business","2020Q4","Current Dollars","Level","6","-493,269","T50100",2020-10-01
"T50100","W995RC","37","Domestic business","2021Q1","Current Dollars","Level","6","34,839","T50100",2021-01-01
"T50100","W995RC","37","Domestic business","2021Q2","Current Dollars","Level","6","355,592","T50100",2021-04-01
"T50100","W995RC","37","Domestic business","2021Q3","Current Dollars","Level","6","124,617","T50100",2021-07-01
"T50100","W995RC","37","Domestic business","2021Q4","Current Dollars","Level","6","-141,352","T50100",2021-10-01
"T50100","W995RC","37","Domestic business","2022Q1","Current Dollars","Level","6","-750,562","T50100",2022-01-01
"T50100","W995RC","37","Domestic business","2022Q2","Current Dollars","Level","6","-274,719","T50100",2022-04-01
"T50100","W995RC","37","Domestic business","2022Q3","Current Dollars","Level","6","7,544","T50100",2022-07-01
"T50100","W996RC","38","Households and institutions","1960Q1","Current Dollars","Level","6","17,302","T50100",1960-01-01
"T50100","W996RC","38","Households and institutions","1960Q2","Current Dollars","Level","6","17,352","T50100",1960-04-01
"T50100","W996RC","38","Households and institutions","1960Q3","Current Dollars","Level","6","20,451","T50100",1960-07-01
"T50100","W996RC","38","Households and institutions","1960Q4","Current Dollars","Level","6","19,762","T50100",1960-10-01
"T50100","W996RC","38","Households and institutions","1961Q1","Current Dollars","Level","6","23,876","T50100",1961-01-01
"T50100","W996RC","38","Households and institutions","1961Q2","Current Dollars","Level","6","24,964","T50100",1961-04-01
"T50100","W996RC","38","Households and institutions","1961Q3","Current Dollars","Level","6","27,556","T50100",1961-07-01
"T50100","W996RC","38","Households and institutions","1961Q4","Current Dollars","Level","6","27,801","T50100",1961-10-01
"T50100","W996RC","38","Households and institutions","1962Q1","Current Dollars","Level","6","28,104","T50100",1962-01-01
"T50100","W996RC","38","Households and institutions","1962Q2","Current Dollars","Level","6","27,299","T50100",1962-04-01
"T50100","W996RC","38","Households and institutions","1962Q3","Current Dollars","Level","6","26,858","T50100",1962-07-01
"T50100","W996RC","38","Households and institutions","1962Q4","Current Dollars","Level","6","25,641","T50100",1962-10-01
"T50100","W996RC","38","Households and institutions","1963Q1","Current Dollars","Level","6","26,019","T50100",1963-01-01
"T50100","W996RC","38","Households and institutions","1963Q2","Current Dollars","Level","6","24,766","T50100",1963-04-01
"T50100","W996RC","38","Households and institutions","1963Q3","Current Dollars","Level","6","24,100","T50100",1963-07-01
"T50100","W996RC","38","Households and institutions","1963Q4","Current Dollars","Level","6","27,461","T50100",1963-10-01
"T50100","W996RC","38","Households and institutions","1964Q1","Current Dollars","Level","6","27,458","T50100",1964-01-01
"T50100","W996RC","38","Households and institutions","1964Q2","Current Dollars","Level","6","33,229","T50100",1964-04-01
"T50100","W996RC","38","Households and institutions","1964Q3","Current Dollars","Level","6","31,943","T50100",1964-07-01
"T50100","W996RC","38","Households and institutions","1964Q4","Current Dollars","Level","6","35,982","T50100",1964-10-01
"T50100","W996RC","38","Households and institutions","1965Q1","Current Dollars","Level","6","31,912","T50100",1965-01-01
"T50100","W996RC","38","Households and institutions","1965Q2","Current Dollars","Level","6","32,407","T50100",1965-04-01
"T50100","W996RC","38","Households and institutions","1965Q3","Current Dollars","Level","6","38,386","T50100",1965-07-01
"T50100","W996RC","38","Households and institutions","1965Q4","Current Dollars","Level","6","36,102","T50100",1965-10-01
"T50100","W996RC","38","Households and institutions","1966Q1","Current Dollars","Level","6","34,742","T50100",1966-01-01
"T50100","W996RC","38","Households and institutions","1966Q2","Current Dollars","Level","6","36,589","T50100",1966-04-01
"T50100","W996RC","38","Households and institutions","1966Q3","Current Dollars","Level","6","39,532","T50100",1966-07-01
"T50100","W996RC","38","Households and institutions","1966Q4","Current Dollars","Level","6","46,721","T50100",1966-10-01
"T50100","W996RC","38","Households and institutions","1967Q1","Current Dollars","Level","6","52,962","T50100",1967-01-01
"T50100","W996RC","38","Households and institutions","1967Q2","Current Dollars","Level","6","48,224","T50100",1967-04-01
"T50100","W996RC","38","Households and institutions","1967Q3","Current Dollars","Level","6","50,824","T50100",1967-07-01
"T50100","W996RC","38","Households and institutions","1967Q4","Current Dollars","Level","6","51,343","T50100",1967-10-01
"T50100","W996RC","38","Households and institutions","1968Q1","Current Dollars","Level","6","49,857","T50100",1968-01-01
"T50100","W996RC","38","Households and institutions","1968Q2","Current Dollars","Level","6","51,869","T50100",1968-04-01
"T50100","W996RC","38","Households and institutions","1968Q3","Current Dollars","Level","6","43,714","T50100",1968-07-01
"T50100","W996RC","38","Households and institutions","1968Q4","Current Dollars","Level","6","45,361","T50100",1968-10-01
"T50100","W996RC","38","Households and institutions","1969Q1","Current Dollars","Level","6","39,425","T50100",1969-01-01
"T50100","W996RC","38","Households and institutions","1969Q2","Current Dollars","Level","6","42,652","T50100",1969-04-01
"T50100","W996RC","38","Households and institutions","1969Q3","Current Dollars","Level","6","55,166","T50100",1969-07-01
"T50100","W996RC","38","Households and institutions","1969Q4","Current Dollars","Level","6","58,533","T50100",1969-10-01
"T50100","W996RC","38","Households and institutions","1970Q1","Current Dollars","Level","6","63,325","T50100",1970-01-01
"T50100","W996RC","38","Households and institutions","1970Q2","Current Dollars","Level","6","71,613","T50100",1970-04-01
"T50100","W996RC","38","Households and institutions","1970Q3","Current Dollars","Level","6","78,584","T50100",1970-07-01
"T50100","W996RC","38","Households and institutions","1970Q4","Current Dollars","Level","6","77,015","T50100",1970-10-01
"T50100","W996RC","38","Households and institutions","1971Q1","Current Dollars","Level","6","78,282","T50100",1971-01-01
"T50100","W996RC","38","Households and institutions","1971Q2","Current Dollars","Level","6","80,673","T50100",1971-04-01
"T50100","W996RC","38","Households and institutions","1971Q3","Current Dollars","Level","6","77,448","T50100",1971-07-01
"T50100","W996RC","38","Households and institutions","1971Q4","Current Dollars","Level","6","71,323","T50100",1971-10-01
"T50100","W996RC","38","Households and institutions","1972Q1","Current Dollars","Level","6","63,029","T50100",1972-01-01
"T50100","W996RC","38","Households and institutions","1972Q2","Current Dollars","Level","6","58,863","T50100",1972-04-01
"T50100","W996RC","38","Households and institutions","1972Q3","Current Dollars","Level","6","63,907","T50100",1972-07-01
"T50100","W996RC","38","Households and institutions","1972Q4","Current Dollars","Level","6","78,769","T50100",1972-10-01
"T50100","W996RC","38","Households and institutions","1973Q1","Current Dollars","Level","6","69,970","T50100",1973-01-01
"T50100","W996RC","38","Households and institutions","1973Q2","Current Dollars","Level","6","83,763","T50100",1973-04-01
"T50100","W996RC","38","Households and institutions","1973Q3","Current Dollars","Level","6","88,635","T50100",1973-07-01
"T50100","W996RC","38","Households and institutions","1973Q4","Current Dollars","Level","6","106,337","T50100",1973-10-01
"T50100","W996RC","38","Households and institutions","1974Q1","Current Dollars","Level","6","106,259","T50100",1974-01-01
"T50100","W996RC","38","Households and institutions","1974Q2","Current Dollars","Level","6","98,909","T50100",1974-04-01
"T50100","W996RC","38","Households and institutions","1974Q3","Current Dollars","Level","6","99,913","T50100",1974-07-01
"T50100","W996RC","38","Households and institutions","1974Q4","Current Dollars","Level","6","121,921","T50100",1974-10-01
"T50100","W996RC","38","Households and institutions","1975Q1","Current Dollars","Level","6","115,564","T50100",1975-01-01
"T50100","W996RC","38","Households and institutions","1975Q2","Current Dollars","Level","6","152,547","T50100",1975-04-01
"T50100","W996RC","38","Households and institutions","1975Q3","Current Dollars","Level","6","118,606","T50100",1975-07-01
"T50100","W996RC","38","Households and institutions","1975Q4","Current Dollars","Level","6","116,503","T50100",1975-10-01
"T50100","W996RC","38","Households and institutions","1976Q1","Current Dollars","Level","6","106,652","T50100",1976-01-01
"T50100","W996RC","38","Households and institutions","1976Q2","Current Dollars","Level","6","101,733","T50100",1976-04-01
"T50100","W996RC","38","Households and institutions","1976Q3","Current Dollars","Level","6","102,756","T50100",1976-07-01
"T50100","W996RC","38","Households and institutions","1976Q4","Current Dollars","Level","6","88,257","T50100",1976-10-01
"T50100","W996RC","38","Households and institutions","1977Q1","Current Dollars","Level","6","68,682","T50100",1977-01-01
"T50100","W996RC","38","Households and institutions","1977Q2","Current Dollars","Level","6","72,650","T50100",1977-04-01
"T50100","W996RC","38","Households and institutions","1977Q3","Current Dollars","Level","6","81,492","T50100",1977-07-01
"T50100","W996RC","38","Households and institutions","1977Q4","Current Dollars","Level","6","92,269","T50100",1977-10-01
"T50100","W996RC","38","Households and institutions","1978Q1","Current Dollars","Level","6","97,437","T50100",1978-01-01
"T50100","W996RC","38","Households and institutions","1978Q2","Current Dollars","Level","6","81,040","T50100",1978-04-01
"T50100","W996RC","38","Households and institutions","1978Q3","Current Dollars","Level","6","88,189","T50100",1978-07-01
"T50100","W996RC","38","Households and institutions","1978Q4","Current Dollars","Level","6","90,449","T50100",1978-10-01
"T50100","W996RC","38","Households and institutions","1979Q1","Current Dollars","Level","6","111,017","T50100",1979-01-01
"T50100","W996RC","38","Households and institutions","1979Q2","Current Dollars","Level","6","102,827","T50100",1979-04-01
"T50100","W996RC","38","Households and institutions","1979Q3","Current Dollars","Level","6","99,595","T50100",1979-07-01
"T50100","W996RC","38","Households and institutions","1979Q4","Current Dollars","Level","6","105,708","T50100",1979-10-01
"T50100","W996RC","38","Households and institutions","1980Q1","Current Dollars","Level","6","123,336","T50100",1980-01-01
"T50100","W996RC","38","Households and institutions","1980Q2","Current Dollars","Level","6","171,106","T50100",1980-04-01
"T50100","W996RC","38","Households and institutions","1980Q3","Current Dollars","Level","6","177,652","T50100",1980-07-01
"T50100","W996RC","38","Households and institutions","1980Q4","Current Dollars","Level","6","177,142","T50100",1980-10-01
"T50100","W996RC","38","Households and institutions","1981Q1","Current Dollars","Level","6","173,372","T50100",1981-01-01
"T50100","W996RC","38","Households and institutions","1981Q2","Current Dollars","Level","6","180,478","T50100",1981-04-01
"T50100","W996RC","38","Households and institutions","1981Q3","Current Dollars","Level","6","228,248","T50100",1981-07-01
"T50100","W996RC","38","Households and institutions","1981Q4","Current Dollars","Level","6","254,216","T50100",1981-10-01
"T50100","W996RC","38","Households and institutions","1982Q1","Current Dollars","Level","6","247,432","T50100",1982-01-01
"T50100","W996RC","38","Households and institutions","1982Q2","Current Dollars","Level","6","258,186","T50100",1982-04-01
"T50100","W996RC","38","Households and institutions","1982Q3","Current Dollars","Level","6","259,273","T50100",1982-07-01
"T50100","W996RC","38","Households and institutions","1982Q4","Current Dollars","Level","6","225,962","T50100",1982-10-01
"T50100","W996RC","38","Households and institutions","1983Q1","Current Dollars","Level","6","213,114","T50100",1983-01-01
"T50100","W996RC","38","Households and institutions","1983Q2","Current Dollars","Level","6","173,711","T50100",1983-04-01
"T50100","W996RC","38","Households and institutions","1983Q3","Current Dollars","Level","6","160,418","T50100",1983-07-01
"T50100","W996RC","38","Households and institutions","1983Q4","Current Dollars","Level","6","176,871","T50100",1983-10-01
"T50100","W996RC","38","Households and institutions","1984Q1","Current Dollars","Level","6","209,321","T50100",1984-01-01
"T50100","W996RC","38","Households and institutions","1984Q2","Current Dollars","Level","6","220,760","T50100",1984-04-01
"T50100","W996RC","38","Households and institutions","1984Q3","Current Dollars","Level","6","242,562","T50100",1984-07-01
"T50100","W996RC","38","Households and institutions","1984Q4","Current Dollars","Level","6","233,933","T50100",1984-10-01
"T50100","W996RC","38","Households and institutions","1985Q1","Current Dollars","Level","6","179,200","T50100",1985-01-01
"T50100","W996RC","38","Households and institutions","1985Q2","Current Dollars","Level","6","214,236","T50100",1985-04-01
"T50100","W996RC","38","Households and institutions","1985Q3","Current Dollars","Level","6","150,594","T50100",1985-07-01
"T50100","W996RC","38","Households and institutions","1985Q4","Current Dollars","Level","6","173,671","T50100",1985-10-01
"T50100","W996RC","38","Households and institutions","1986Q1","Current Dollars","Level","6","183,559","T50100",1986-01-01
"T50100","W996RC","38","Households and institutions","1986Q2","Current Dollars","Level","6","181,474","T50100",1986-04-01
"T50100","W996RC","38","Households and institutions","1986Q3","Current Dollars","Level","6","148,496","T50100",1986-07-01
"T50100","W996RC","38","Households and institutions","1986Q4","Current Dollars","Level","6","133,794","T50100",1986-10-01
"T50100","W996RC","38","Households and institutions","1987Q1","Current Dollars","Level","6","165,322","T50100",1987-01-01
"T50100","W996RC","38","Households and institutions","1987Q2","Current Dollars","Level","6","92,465","T50100",1987-04-01
"T50100","W996RC","38","Households and institutions","1987Q3","Current Dollars","Level","6","118,830","T50100",1987-07-01
"T50100","W996RC","38","Households and institutions","1987Q4","Current Dollars","Level","6","160,711","T50100",1987-10-01
"T50100","W996RC","38","Households and institutions","1988Q1","Current Dollars","Level","6","159,312","T50100",1988-01-01
"T50100","W996RC","38","Households and institutions","1988Q2","Current Dollars","Level","6","173,133","T50100",1988-04-01
"T50100","W996RC","38","Households and institutions","1988Q3","Current Dollars","Level","6","182,676","T50100",1988-07-01
"T50100","W996RC","38","Households and institutions","1988Q4","Current Dollars","Level","6","180,163","T50100",1988-10-01
"T50100","W996RC","38","Households and institutions","1989Q1","Current Dollars","Level","6","210,657","T50100",1989-01-01
"T50100","W996RC","38","Households and institutions","1989Q2","Current Dollars","Level","6","190,269","T50100",1989-04-01
"T50100","W996RC","38","Households and institutions","1989Q3","Current Dollars","Level","6","189,647","T50100",1989-07-01
"T50100","W996RC","38","Households and institutions","1989Q4","Current Dollars","Level","6","210,565","T50100",1989-10-01
"T50100","W996RC","38","Households and institutions","1990Q1","Current Dollars","Level","6","213,657","T50100",1990-01-01
"T50100","W996RC","38","Households and institutions","1990Q2","Current Dollars","Level","6","239,432","T50100",1990-04-01
