"TableName","SeriesCode","LineNumber","LineDescription","TimePeriod","METRIC_NAME","CL_UNIT","UNIT_MULT","DataValue","NoteRef","date"
"T11200","B056RC","16","Net dividends","1960Q1","Current Dollars","Level","6","14,112","T11200",1960-01-01
"T11200","B056RC","16","Net dividends","1960Q2","Current Dollars","Level","6","14,196","T11200",1960-04-01
"T11200","B056RC","16","Net dividends","1960Q3","Current Dollars","Level","6","14,428","T11200",1960-07-01
"T11200","B056RC","16","Net dividends","1960Q4","Current Dollars","Level","6","14,316","T11200",1960-10-01
"T11200","B056RC","16","Net dividends","1961Q1","Current Dollars","Level","6","14,264","T11200",1961-01-01
"T11200","B056RC","16","Net dividends","1961Q2","Current Dollars","Level","6","14,308","T11200",1961-04-01
"T11200","B056RC","16","Net dividends","1961Q3","Current Dollars","Level","6","14,608","T11200",1961-07-01
"T11200","B056RC","16","Net dividends","1961Q4","Current Dollars","Level","6","15,172","T11200",1961-10-01
"T11200","B056RC","16","Net dividends","1962Q1","Current Dollars","Level","6","15,324","T11200",1962-01-01
"T11200","B056RC","16","Net dividends","1962Q2","Current Dollars","Level","6","15,792","T11200",1962-04-01
"T11200","B056RC","16","Net dividends","1962Q3","Current Dollars","Level","6","15,992","T11200",1962-07-01
"T11200","B056RC","16","Net dividends","1962Q4","Current Dollars","Level","6","16,196","T11200",1962-10-01
"T11200","B056RC","16","Net dividends","1963Q1","Current Dollars","Level","6","16,596","T11200",1963-01-01
"T11200","B056RC","16","Net dividends","1963Q2","Current Dollars","Level","6","16,944","T11200",1963-04-01
"T11200","B056RC","16","Net dividends","1963Q3","Current Dollars","Level","6","17,220","T11200",1963-07-01
"T11200","B056RC","16","Net dividends","1963Q4","Current Dollars","Level","6","17,704","T11200",1963-10-01
"T11200","B056RC","16","Net dividends","1964Q1","Current Dollars","Level","6","18,964","T11200",1964-01-01
"T11200","B056RC","16","Net dividends","1964Q2","Current Dollars","Level","6","19,584","T11200",1964-04-01
"T11200","B056RC","16","Net dividends","1964Q3","Current Dollars","Level","6","20,016","T11200",1964-07-01
"T11200","B056RC","16","Net dividends","1964Q4","Current Dollars","Level","6","20,540","T11200",1964-10-01
"T11200","B056RC","16","Net dividends","1965Q1","Current Dollars","Level","6","20,420","T11200",1965-01-01
"T11200","B056RC","16","Net dividends","1965Q2","Current Dollars","Level","6","21,160","T11200",1965-04-01
"T11200","B056RC","16","Net dividends","1965Q3","Current Dollars","Level","6","21,864","T11200",1965-07-01
"T11200","B056RC","16","Net dividends","1965Q4","Current Dollars","Level","6","22,564","T11200",1965-10-01
"T11200","B056RC","16","Net dividends","1966Q1","Current Dollars","Level","6","22,728","T11200",1966-01-01
"T11200","B056RC","16","Net dividends","1966Q2","Current Dollars","Level","6","22,456","T11200",1966-04-01
"T11200","B056RC","16","Net dividends","1966Q3","Current Dollars","Level","6","22,248","T11200",1966-07-01
"T11200","B056RC","16","Net dividends","1966Q4","Current Dollars","Level","6","21,844","T11200",1966-10-01
"T11200","B056RC","16","Net dividends","1967Q1","Current Dollars","Level","6","22,932","T11200",1967-01-01
"T11200","B056RC","16","Net dividends","1967Q2","Current Dollars","Level","6","23,540","T11200",1967-04-01
"T11200","B056RC","16","Net dividends","1967Q3","Current Dollars","Level","6","23,948","T11200",1967-07-01
"T11200","B056RC","16","Net dividends","1967Q4","Current Dollars","Level","6","23,248","T11200",1967-10-01
"T11200","B056RC","16","Net dividends","1968Q1","Current Dollars","Level","6","24,876","T11200",1968-01-01
"T11200","B056RC","16","Net dividends","1968Q2","Current Dollars","Level","6","25,804","T11200",1968-04-01
"T11200","B056RC","16","Net dividends","1968Q3","Current Dollars","Level","6","26,516","T11200",1968-07-01
"T11200","B056RC","16","Net dividends","1968Q4","Current Dollars","Level","6","26,800","T11200",1968-10-01
"T11200","B056RC","16","Net dividends","1969Q1","Current Dollars","Level","6","26,724","T11200",1969-01-01
"T11200","B056RC","16","Net dividends","1969Q2","Current Dollars","Level","6","27,084","T11200",1969-04-01
"T11200","B056RC","16","Net dividends","1969Q3","Current Dollars","Level","6","27,340","T11200",1969-07-01
"T11200","B056RC","16","Net dividends","1969Q4","Current Dollars","Level","6","27,884","T11200",1969-10-01
"T11200","B056RC","16","Net dividends","1970Q1","Current Dollars","Level","6","27,900","T11200",1970-01-01
"T11200","B056RC","16","Net dividends","1970Q2","Current Dollars","Level","6","27,756","T11200",1970-04-01
"T11200","B056RC","16","Net dividends","1970Q3","Current Dollars","Level","6","27,820","T11200",1970-07-01
"T11200","B056RC","16","Net dividends","1970Q4","Current Dollars","Level","6","27,728","T11200",1970-10-01
"T11200","B056RC","16","Net dividends","1971Q1","Current Dollars","Level","6","28,488","T11200",1971-01-01
"T11200","B056RC","16","Net dividends","1971Q2","Current Dollars","Level","6","28,208","T11200",1971-04-01
"T11200","B056RC","16","Net dividends","1971Q3","Current Dollars","Level","6","28,532","T11200",1971-07-01
"T11200","B056RC","16","Net dividends","1971Q4","Current Dollars","Level","6","28,308","T11200",1971-10-01
"T11200","B056RC","16","Net dividends","1972Q1","Current Dollars","Level","6","29,332","T11200",1972-01-01
"T11200","B056RC","16","Net dividends","1972Q2","Current Dollars","Level","6","29,628","T11200",1972-04-01
"T11200","B056RC","16","Net dividends","1972Q3","Current Dollars","Level","6","30,288","T11200",1972-07-01
"T11200","B056RC","16","Net dividends","1972Q4","Current Dollars","Level","6","31,020","T11200",1972-10-01
"T11200","B056RC","16","Net dividends","1973Q1","Current Dollars","Level","6","32,116","T11200",1973-01-01
"T11200","B056RC","16","Net dividends","1973Q2","Current Dollars","Level","6","33,480","T11200",1973-04-01
"T11200","B056RC","16","Net dividends","1973Q3","Current Dollars","Level","6","35,012","T11200",1973-07-01
"T11200","B056RC","16","Net dividends","1973Q4","Current Dollars","Level","6","36,384","T11200",1973-10-01
"T11200","B056RC","16","Net dividends","1974Q1","Current Dollars","Level","6","37,684","T11200",1974-01-01
"T11200","B056RC","16","Net dividends","1974Q2","Current Dollars","Level","6","38,800","T11200",1974-04-01
"T11200","B056RC","16","Net dividends","1974Q3","Current Dollars","Level","6","39,380","T11200",1974-07-01
"T11200","B056RC","16","Net dividends","1974Q4","Current Dollars","Level","6","39,212","T11200",1974-10-01
"T11200","B056RC","16","Net dividends","1975Q1","Current Dollars","Level","6","38,412","T11200",1975-01-01
"T11200","B056RC","16","Net dividends","1975Q2","Current Dollars","Level","6","38,048","T11200",1975-04-01
"T11200","B056RC","16","Net dividends","1975Q3","Current Dollars","Level","6","38,036","T11200",1975-07-01
"T11200","B056RC","16","Net dividends","1975Q4","Current Dollars","Level","6","38,872","T11200",1975-10-01
"T11200","B056RC","16","Net dividends","1976Q1","Current Dollars","Level","6","41,936","T11200",1976-01-01
"T11200","B056RC","16","Net dividends","1976Q2","Current Dollars","Level","6","43,912","T11200",1976-04-01
"T11200","B056RC","16","Net dividends","1976Q3","Current Dollars","Level","6","45,836","T11200",1976-07-01
"T11200","B056RC","16","Net dividends","1976Q4","Current Dollars","Level","6","47,852","T11200",1976-10-01
"T11200","B056RC","16","Net dividends","1977Q1","Current Dollars","Level","6","48,560","T11200",1977-01-01
"T11200","B056RC","16","Net dividends","1977Q2","Current Dollars","Level","6","49,904","T11200",1977-04-01
"T11200","B056RC","16","Net dividends","1977Q3","Current Dollars","Level","6","51,540","T11200",1977-07-01
"T11200","B056RC","16","Net dividends","1977Q4","Current Dollars","Level","6","52,820","T11200",1977-10-01
"T11200","B056RC","16","Net dividends","1978Q1","Current Dollars","Level","6","54,572","T11200",1978-01-01
"T11200","B056RC","16","Net dividends","1978Q2","Current Dollars","Level","6","56,064","T11200",1978-04-01
"T11200","B056RC","16","Net dividends","1978Q3","Current Dollars","Level","6","58,976","T11200",1978-07-01
"T11200","B056RC","16","Net dividends","1978Q4","Current Dollars","Level","6","61,584","T11200",1978-10-01
"T11200","B056RC","16","Net dividends","1979Q1","Current Dollars","Level","6","63,612","T11200",1979-01-01
"T11200","B056RC","16","Net dividends","1979Q2","Current Dollars","Level","6","65,764","T11200",1979-04-01
"T11200","B056RC","16","Net dividends","1979Q3","Current Dollars","Level","6","67,588","T11200",1979-07-01
"T11200","B056RC","16","Net dividends","1979Q4","Current Dollars","Level","6","70,232","T11200",1979-10-01
"T11200","B056RC","16","Net dividends","1980Q1","Current Dollars","Level","6","73,408","T11200",1980-01-01
"T11200","B056RC","16","Net dividends","1980Q2","Current Dollars","Level","6","76,572","T11200",1980-04-01
"T11200","B056RC","16","Net dividends","1980Q3","Current Dollars","Level","6","75,680","T11200",1980-07-01
"T11200","B056RC","16","Net dividends","1980Q4","Current Dollars","Level","6","77,444","T11200",1980-10-01
"T11200","B056RC","16","Net dividends","1981Q1","Current Dollars","Level","6","81,664","T11200",1981-01-01
"T11200","B056RC","16","Net dividends","1981Q2","Current Dollars","Level","6","86,260","T11200",1981-04-01
"T11200","B056RC","16","Net dividends","1981Q3","Current Dollars","Level","6","90,404","T11200",1981-07-01
"T11200","B056RC","16","Net dividends","1981Q4","Current Dollars","Level","6","92,792","T11200",1981-10-01
"T11200","B056RC","16","Net dividends","1982Q1","Current Dollars","Level","6","92,813","T11200",1982-01-01
"T11200","B056RC","16","Net dividends","1982Q2","Current Dollars","Level","6","92,230","T11200",1982-04-01
"T11200","B056RC","16","Net dividends","1982Q3","Current Dollars","Level","6","92,531","T11200",1982-07-01
"T11200","B056RC","16","Net dividends","1982Q4","Current Dollars","Level","6","94,110","T11200",1982-10-01
"T11200","B056RC","16","Net dividends","1983Q1","Current Dollars","Level","6","94,977","T11200",1983-01-01
"T11200","B056RC","16","Net dividends","1983Q2","Current Dollars","Level","6","96,004","T11200",1983-04-01
"T11200","B056RC","16","Net dividends","1983Q3","Current Dollars","Level","6","98,628","T11200",1983-07-01
"T11200","B056RC","16","Net dividends","1983Q4","Current Dollars","Level","6","101,164","T11200",1983-10-01
"T11200","B056RC","16","Net dividends","1984Q1","Current Dollars","Level","6","104,045","T11200",1984-01-01
"T11200","B056RC","16","Net dividends","1984Q2","Current Dollars","Level","6","106,597","T11200",1984-04-01
"T11200","B056RC","16","Net dividends","1984Q3","Current Dollars","Level","6","107,380","T11200",1984-07-01
"T11200","B056RC","16","Net dividends","1984Q4","Current Dollars","Level","6","109,422","T11200",1984-10-01
"T11200","B056RC","16","Net dividends","1985Q1","Current Dollars","Level","6","113,591","T11200",1985-01-01
"T11200","B056RC","16","Net dividends","1985Q2","Current Dollars","Level","6","115,157","T11200",1985-04-01
"T11200","B056RC","16","Net dividends","1985Q3","Current Dollars","Level","6","115,833","T11200",1985-07-01
"T11200","B056RC","16","Net dividends","1985Q4","Current Dollars","Level","6","116,787","T11200",1985-10-01
"T11200","B056RC","16","Net dividends","1986Q1","Current Dollars","Level","6","121,982","T11200",1986-01-01
"T11200","B056RC","16","Net dividends","1986Q2","Current Dollars","Level","6","124,300","T11200",1986-04-01
"T11200","B056RC","16","Net dividends","1986Q3","Current Dollars","Level","6","124,789","T11200",1986-07-01
"T11200","B056RC","16","Net dividends","1986Q4","Current Dollars","Level","6","124,865","T11200",1986-10-01
"T11200","B056RC","16","Net dividends","1987Q1","Current Dollars","Level","6","126,012","T11200",1987-01-01
"T11200","B056RC","16","Net dividends","1987Q2","Current Dollars","Level","6","127,519","T11200",1987-04-01
"T11200","B056RC","16","Net dividends","1987Q3","Current Dollars","Level","6","131,340","T11200",1987-07-01
"T11200","B056RC","16","Net dividends","1987Q4","Current Dollars","Level","6","135,333","T11200",1987-10-01
"T11200","B056RC","16","Net dividends","1988Q1","Current Dollars","Level","6","138,464","T11200",1988-01-01
"T11200","B056RC","16","Net dividends","1988Q2","Current Dollars","Level","6","143,052","T11200",1988-04-01
"T11200","B056RC","16","Net dividends","1988Q3","Current Dollars","Level","6","150,332","T11200",1988-07-01
"T11200","B056RC","16","Net dividends","1988Q4","Current Dollars","Level","6","157,285","T11200",1988-10-01
"T11200","B056RC","16","Net dividends","1989Q1","Current Dollars","Level","6","169,198","T11200",1989-01-01
"T11200","B056RC","16","Net dividends","1989Q2","Current Dollars","Level","6","177,759","T11200",1989-04-01
"T11200","B056RC","16","Net dividends","1989Q3","Current Dollars","Level","6","182,544","T11200",1989-07-01
"T11200","B056RC","16","Net dividends","1989Q4","Current Dollars","Level","6","188,979","T11200",1989-10-01
"T11200","B056RC","16","Net dividends","1990Q1","Current Dollars","Level","6","192,729","T11200",1990-01-01
"T11200","B056RC","16","Net dividends","1990Q2","Current Dollars","Level","6","193,139","T11200",1990-04-01
"T11200","B056RC","16","Net dividends","1990Q3","Current Dollars","Level","6","194,686","T11200",1990-07-01
"T11200","B056RC","16","Net dividends","1990Q4","Current Dollars","Level","6","190,126","T11200",1990-10-01
"T11200","B056RC","16","Net dividends","1991Q1","Current Dollars","Level","6","196,686","T11200",1991-01-01
"T11200","B056RC","16","Net dividends","1991Q2","Current Dollars","Level","6","200,940","T11200",1991-04-01
"T11200","B056RC","16","Net dividends","1991Q3","Current Dollars","Level","6","203,648","T11200",1991-07-01
"T11200","B056RC","16","Net dividends","1991Q4","Current Dollars","Level","6","203,890","T11200",1991-10-01
"T11200","B056RC","16","Net dividends","1992Q1","Current Dollars","Level","6","202,930","T11200",1992-01-01
"T11200","B056RC","16","Net dividends","1992Q2","Current Dollars","Level","6","205,547","T11200",1992-04-01
"T11200","B056RC","16","Net dividends","1992Q3","Current Dollars","Level","6","207,250","T11200",1992-07-01
"T11200","B056RC","16","Net dividends","1992Q4","Current Dollars","Level","6","209,434","T11200",1992-10-01
"T11200","B056RC","16","Net dividends","1993Q1","Current Dollars","Level","6","212,972","T11200",1993-01-01
"T11200","B056RC","16","Net dividends","1993Q2","Current Dollars","Level","6","217,075","T11200",1993-04-01
"T11200","B056RC","16","Net dividends","1993Q3","Current Dollars","Level","6","223,345","T11200",1993-07-01
"T11200","B056RC","16","Net dividends","1993Q4","Current Dollars","Level","6","231,836","T11200",1993-10-01
"T11200","B056RC","16","Net dividends","1994Q1","Current Dollars","Level","6","244,232","T11200",1994-01-01
"T11200","B056RC","16","Net dividends","1994Q2","Current Dollars","Level","6","253,273","T11200",1994-04-01
"T11200","B056RC","16","Net dividends","1994Q3","Current Dollars","Level","6","260,910","T11200",1994-07-01
"T11200","B056RC","16","Net dividends","1994Q4","Current Dollars","Level","6","267,356","T11200",1994-10-01
"T11200","B056RC","16","Net dividends","1995Q1","Current Dollars","Level","6","270,611","T11200",1995-01-01
"T11200","B056RC","16","Net dividends","1995Q2","Current Dollars","Level","6","276,997","T11200",1995-04-01
"T11200","B056RC","16","Net dividends","1995Q3","Current Dollars","Level","6","285,396","T11200",1995-07-01
"T11200","B056RC","16","Net dividends","1995Q4","Current Dollars","Level","6","296,353","T11200",1995-10-01
"T11200","B056RC","16","Net dividends","1996Q1","Current Dollars","Level","6","306,191","T11200",1996-01-01
"T11200","B056RC","16","Net dividends","1996Q2","Current Dollars","Level","6","318,742","T11200",1996-04-01
"T11200","B056RC","16","Net dividends","1996Q3","Current Dollars","Level","6","329,883","T11200",1996-07-01
"T11200","B056RC","16","Net dividends","1996Q4","Current Dollars","Level","6","339,628","T11200",1996-10-01
"T11200","B056RC","16","Net dividends","1997Q1","Current Dollars","Level","6","347,670","T11200",1997-01-01
"T11200","B056RC","16","Net dividends","1997Q2","Current Dollars","Level","6","356,210","T11200",1997-04-01
"T11200","B056RC","16","Net dividends","1997Q3","Current Dollars","Level","6","364,395","T11200",1997-07-01
"T11200","B056RC","16","Net dividends","1997Q4","Current Dollars","Level","6","372,169","T11200",1997-10-01
"T11200","B056RC","16","Net dividends","1998Q1","Current Dollars","Level","6","383,509","T11200",1998-01-01
"T11200","B056RC","16","Net dividends","1998Q2","Current Dollars","Level","6","386,430","T11200",1998-04-01
"T11200","B056RC","16","Net dividends","1998Q3","Current Dollars","Level","6","385,217","T11200",1998-07-01
"T11200","B056RC","16","Net dividends","1998Q4","Current Dollars","Level","6","379,375","T11200",1998-10-01
"T11200","B056RC","16","Net dividends","1999Q1","Current Dollars","Level","6","368,746","T11200",1999-01-01
"T11200","B056RC","16","Net dividends","1999Q2","Current Dollars","Level","6","366,558","T11200",1999-04-01
"T11200","B056RC","16","Net dividends","1999Q3","Current Dollars","Level","6","372,054","T11200",1999-07-01
"T11200","B056RC","16","Net dividends","1999Q4","Current Dollars","Level","6","386,557","T11200",1999-10-01
"T11200","B056RC","16","Net dividends","2000Q1","Current Dollars","Level","6","400,569","T11200",2000-01-01
"T11200","B056RC","16","Net dividends","2000Q2","Current Dollars","Level","6","412,012","T11200",2000-04-01
"T11200","B056RC","16","Net dividends","2000Q3","Current Dollars","Level","6","415,986","T11200",2000-07-01
"T11200","B056RC","16","Net dividends","2000Q4","Current Dollars","Level","6","412,257","T11200",2000-10-01
"T11200","B056RC","16","Net dividends","2001Q1","Current Dollars","Level","6","404,202","T11200",2001-01-01
"T11200","B056RC","16","Net dividends","2001Q2","Current Dollars","Level","6","396,459","T11200",2001-04-01
"T11200","B056RC","16","Net dividends","2001Q3","Current Dollars","Level","6","393,655","T11200",2001-07-01
"T11200","B056RC","16","Net dividends","2001Q4","Current Dollars","Level","6","397,123","T11200",2001-10-01
"T11200","B056RC","16","Net dividends","2002Q1","Current Dollars","Level","6","412,282","T11200",2002-01-01
"T11200","B056RC","16","Net dividends","2002Q2","Current Dollars","Level","6","424,306","T11200",2002-04-01
"T11200","B056RC","16","Net dividends","2002Q3","Current Dollars","Level","6","428,164","T11200",2002-07-01
"T11200","B056RC","16","Net dividends","2002Q4","Current Dollars","Level","6","434,658","T11200",2002-10-01
"T11200","B056RC","16","Net dividends","2003Q1","Current Dollars","Level","6","435,257","T11200",2003-01-01
"T11200","B056RC","16","Net dividends","2003Q2","Current Dollars","Level","6","435,557","T11200",2003-04-01
"T11200","B056RC","16","Net dividends","2003Q3","Current Dollars","Level","6","457,786","T11200",2003-07-01
"T11200","B056RC","16","Net dividends","2003Q4","Current Dollars","Level","6","495,385","T11200",2003-10-01
"T11200","B056RC","16","Net dividends","2004Q1","Current Dollars","Level","6","532,676","T11200",2004-01-01
"T11200","B056RC","16","Net dividends","2004Q2","Current Dollars","Level","6","560,340","T11200",2004-04-01
"T11200","B056RC","16","Net dividends","2004Q3","Current Dollars","Level","6","567,159","T11200",2004-07-01
"T11200","B056RC","16","Net dividends","2004Q4","Current Dollars","Level","6","668,493","T11200",2004-10-01
"T11200","B056RC","16","Net dividends","2005Q1","Current Dollars","Level","6","575,151","T11200",2005-01-01
"T11200","B056RC","16","Net dividends","2005Q2","Current Dollars","Level","6","592,060","T11200",2005-04-01
"T11200","B056RC","16","Net dividends","2005Q3","Current Dollars","Level","6","598,437","T11200",2005-07-01
"T11200","B056RC","16","Net dividends","2005Q4","Current Dollars","Level","6","642,336","T11200",2005-10-01
"T11200","B056RC","16","Net dividends","2006Q1","Current Dollars","Level","6","714,065","T11200",2006-01-01
"T11200","B056RC","16","Net dividends","2006Q2","Current Dollars","Level","6","747,180","T11200",2006-04-01
"T11200","B056RC","16","Net dividends","2006Q3","Current Dollars","Level","6","765,598","T11200",2006-07-01
"T11200","B056RC","16","Net dividends","2006Q4","Current Dollars","Level","6","793,389","T11200",2006-10-01
"T11200","B056RC","16","Net dividends","2007Q1","Current Dollars","Level","6","820,336","T11200",2007-01-01
"T11200","B056RC","16","Net dividends","2007Q2","Current Dollars","Level","6","858,795","T11200",2007-04-01
"T11200","B056RC","16","Net dividends","2007Q3","Current Dollars","Level","6","868,060","T11200",2007-07-01
"T11200","B056RC","16","Net dividends","2007Q4","Current Dollars","Level","6","866,838","T11200",2007-10-01
"T11200","B056RC","16","Net dividends","2008Q1","Current Dollars","Level","6","903,032","T11200",2008-01-01
"T11200","B056RC","16","Net dividends","2008Q2","Current Dollars","Level","6","866,512","T11200",2008-04-01
"T11200","B056RC","16","Net dividends","2008Q3","Current Dollars","Level","6","820,757","T11200",2008-07-01
"T11200","B056RC","16","Net dividends","2008Q4","Current Dollars","Level","6","770,910","T11200",2008-10-01
"T11200","B056RC","16","Net dividends","2009Q1","Current Dollars","Level","6","702,828","T11200",2009-01-01
"T11200","B056RC","16","Net dividends","2009Q2","Current Dollars","Level","6","620,749","T11200",2009-04-01
"T11200","B056RC","16","Net dividends","2009Q3","Current Dollars","Level","6","584,116","T11200",2009-07-01
"T11200","B056RC","16","Net dividends","2009Q4","Current Dollars","Level","6","580,543","T11200",2009-10-01
"T11200","B056RC","16","Net dividends","2010Q1","Current Dollars","Level","6","593,871","T11200",2010-01-01
"T11200","B056RC","16","Net dividends","2010Q2","Current Dollars","Level","6","612,994","T11200",2010-04-01
"T11200","B056RC","16","Net dividends","2010Q3","Current Dollars","Level","6","661,702","T11200",2010-07-01
"T11200","B056RC","16","Net dividends","2010Q4","Current Dollars","Level","6","704,307","T11200",2010-10-01
"T11200","B056RC","16","Net dividends","2011Q1","Current Dollars","Level","6","748,007","T11200",2011-01-01
"T11200","B056RC","16","Net dividends","2011Q2","Current Dollars","Level","6","761,037","T11200",2011-04-01
"T11200","B056RC","16","Net dividends","2011Q3","Current Dollars","Level","6","787,521","T11200",2011-07-01
"T11200","B056RC","16","Net dividends","2011Q4","Current Dollars","Level","6","819,828","T11200",2011-10-01
"T11200","B056RC","16","Net dividends","2012Q1","Current Dollars","Level","6","879,688","T11200",2012-01-01
"T11200","B056RC","16","Net dividends","2012Q2","Current Dollars","Level","6","902,118","T11200",2012-04-01
"T11200","B056RC","16","Net dividends","2012Q3","Current Dollars","Level","6","906,851","T11200",2012-07-01
"T11200","B056RC","16","Net dividends","2012Q4","Current Dollars","Level","6","1,106,072","T11200",2012-10-01
"T11200","B056RC","16","Net dividends","2013Q1","Current Dollars","Level","6","870,826","T11200",2013-01-01
"T11200","B056RC","16","Net dividends","2013Q2","Current Dollars","Level","6","1,127,751","T11200",2013-04-01
"T11200","B056RC","16","Net dividends","2013Q3","Current Dollars","Level","6","958,378","T11200",2013-07-01
"T11200","B056RC","16","Net dividends","2013Q4","Current Dollars","Level","6","1,079,007","T11200",2013-10-01
"T11200","B056RC","16","Net dividends","2014Q1","Current Dollars","Level","6","1,052,423","T11200",2014-01-01
"T11200","B056RC","16","Net dividends","2014Q2","Current Dollars","Level","6","1,093,174","T11200",2014-04-01
"T11200","B056RC","16","Net dividends","2014Q3","Current Dollars","Level","6","1,105,569","T11200",2014-07-01
"T11200","B056RC","16","Net dividends","2014Q4","Current Dollars","Level","6","1,133,127","T11200",2014-10-01
"T11200","B056RC","16","Net dividends","2015Q1","Current Dollars","Level","6","1,149,365","T11200",2015-01-01
"T11200","B056RC","16","Net dividends","2015Q2","Current Dollars","Level","6","1,129,490","T11200",2015-04-01
"T11200","B056RC","16","Net dividends","2015Q3","Current Dollars","Level","6","1,157,004","T11200",2015-07-01
"T11200","B056RC","16","Net dividends","2015Q4","Current Dollars","Level","6","1,223,689","T11200",2015-10-01
"T11200","B056RC","16","Net dividends","2016Q1","Current Dollars","Level","6","1,176,684","T11200",2016-01-01
"T11200","B056RC","16","Net dividends","2016Q2","Current Dollars","Level","6","1,178,239","T11200",2016-04-01
"T11200","B056RC","16","Net dividends","2016Q3","Current Dollars","Level","6","1,198,691","T11200",2016-07-01
"T11200","B056RC","16","Net dividends","2016Q4","Current Dollars","Level","6","1,204,053","T11200",2016-10-01
"T11200","B056RC","16","Net dividends","2017Q1","Current Dollars","Level","6","1,246,618","T11200",2017-01-01
"T11200","B056RC","16","Net dividends","2017Q2","Current Dollars","Level","6","1,277,627","T11200",2017-04-01
"T11200","B056RC","16","Net dividends","2017Q3","Current Dollars","Level","6","1,269,040","T11200",2017-07-01
"T11200","B056RC","16","Net dividends","2017Q4","Current Dollars","Level","6","1,263,149","T11200",2017-10-01
"T11200","B056RC","16","Net dividends","2018Q1","Current Dollars","Level","6","1,263,965","T11200",2018-01-01
"T11200","B056RC","16","Net dividends","2018Q2","Current Dollars","Level","6","1,292,534","T11200",2018-04-01
"T11200","B056RC","16","Net dividends","2018Q3","Current Dollars","Level","6","1,357,029","T11200",2018-07-01
"T11200","B056RC","16","Net dividends","2018Q4","Current Dollars","Level","6","1,440,042","T11200",2018-10-01
"T11200","B056RC","16","Net dividends","2019Q1","Current Dollars","Level","6","1,470,889","T11200",2019-01-01
"T11200","B056RC","16","Net dividends","2019Q2","Current Dollars","Level","6","1,539,386","T11200",2019-04-01
"T11200","B056RC","16","Net dividends","2019Q3","Current Dollars","Level","6","1,553,034","T11200",2019-07-01
"T11200","B056RC","16","Net dividends","2019Q4","Current Dollars","Level","6","1,561,555","T11200",2019-10-01
"T11200","B056RC","16","Net dividends","2020Q1","Current Dollars","Level","6","1,566,040","T11200",2020-01-01
"T11200","B056RC","16","Net dividends","2020Q2","Current Dollars","Level","6","1,527,193","T11200",2020-04-01
"T11200","B056RC","16","Net dividends","2020Q3","Current Dollars","Level","6","1,508,096","T11200",2020-07-01
"T11200","B056RC","16","Net dividends","2020Q4","Current Dollars","Level","6","1,564,004","T11200",2020-10-01
"T11200","B056RC","16","Net dividends","2021Q1","Current Dollars","Level","6","1,567,543","T11200",2021-01-01
"T11200","B056RC","16","Net dividends","2021Q2","Current Dollars","Level","6","1,645,643","T11200",2021-04-01
"T11200","B056RC","16","Net dividends","2021Q3","Current Dollars","Level","6","1,693,776","T11200",2021-07-01
"T11200","B056RC","16","Net dividends","2021Q4","Current Dollars","Level","6","1,730,189","T11200",2021-10-01
"T11200","B056RC","16","Net dividends","2022Q1","Current Dollars","Level","6","1,743,582","T11200",2022-01-01
"T11200","B056RC","16","Net dividends","2022Q2","Current Dollars","Level","6","1,740,445","T11200",2022-04-01
"T11200","B056RC","16","Net dividends","2022Q3","Current Dollars","Level","6","1,683,918","T11200",2022-07-01
"T11200","B056RC","16","Net dividends","2022Q4","Current Dollars","Level","6","1,651,743","T11200",2022-10-01
"T11200","A127RC","17","Undistributed profits with IVA and CCAdj","1947Q1","Current Dollars","Level","6","3,891","T11200",1947-01-01
"T11200","A127RC","17","Undistributed profits with IVA and CCAdj","1947Q2","Current Dollars","Level","6","7,235","T11200",1947-04-01
"T11200","A127RC","17","Undistributed profits with IVA and CCAdj","1947Q3","Current Dollars","Level","6","7,276","T11200",1947-07-01
"T11200","A127RC","17","Undistributed profits with IVA and CCAdj","1947Q4","Current Dollars","Level","6","7,899","T11200",1947-10-01
"T11200","A127RC","17","Undistributed profits with IVA and CCAdj","1948Q1","Current Dollars","Level","6","10,807","T11200",1948-01-01
"T11200","A127RC","17","Undistributed profits with IVA and CCAdj","1948Q2","Current Dollars","Level","6","12,285","T11200",1948-04-01
"T11200","A127RC","17","Undistributed profits with IVA and CCAdj","1948Q3","Current Dollars","Level","6","11,502","T11200",1948-07-01
"T11200","A127RC","17","Undistributed profits with IVA and CCAdj","1948Q4","Current Dollars","Level","6","13,149","T11200",1948-10-01
"T11200","A127RC","17","Undistributed profits with IVA and CCAdj","1949Q1","Current Dollars","Level","6","12,736","T11200",1949-01-01
"T11200","A127RC","17","Undistributed profits with IVA and CCAdj","1949Q2","Current Dollars","Level","6","11,744","T11200",1949-04-01
"T11200","A127RC","17","Undistributed profits with IVA and CCAdj","1949Q3","Current Dollars","Level","6","12,691","T11200",1949-07-01
"T11200","A127RC","17","Undistributed profits with IVA and CCAdj","1949Q4","Current Dollars","Level","6","9,296","T11200",1949-10-01
"T11200","A127RC","17","Undistributed profits with IVA and CCAdj","1950Q1","Current Dollars","Level","6","8,140","T11200",1950-01-01
"T11200","A127RC","17","Undistributed profits with IVA and CCAdj","1950Q2","Current Dollars","Level","6","9,209","T11200",1950-04-01
"T11200","A127RC","17","Undistributed profits with IVA and CCAdj","1950Q3","Current Dollars","Level","6","9,361","T11200",1950-07-01
