"date","series_id","value","realtime_start","realtime_end"
1974-06-01,"PCEC96",NA,2023-01-29,2023-01-29
1974-07-01,"PCEC96",NA,2023-01-29,2023-01-29
1974-08-01,"PCEC96",NA,2023-01-29,2023-01-29
1974-09-01,"PCEC96",NA,2023-01-29,2023-01-29
1974-10-01,"PCEC96",NA,2023-01-29,2023-01-29
1974-11-01,"PCEC96",NA,2023-01-29,2023-01-29
1974-12-01,"PCEC96",NA,2023-01-29,2023-01-29
1975-01-01,"PCEC96",NA,2023-01-29,2023-01-29
1975-02-01,"PCEC96",NA,2023-01-29,2023-01-29
1975-03-01,"PCEC96",NA,2023-01-29,2023-01-29
1975-04-01,"PCEC96",NA,2023-01-29,2023-01-29
1975-05-01,"PCEC96",NA,2023-01-29,2023-01-29
1975-06-01,"PCEC96",NA,2023-01-29,2023-01-29
1975-07-01,"PCEC96",NA,2023-01-29,2023-01-29
1975-08-01,"PCEC96",NA,2023-01-29,2023-01-29
1975-09-01,"PCEC96",NA,2023-01-29,2023-01-29
1975-10-01,"PCEC96",NA,2023-01-29,2023-01-29
1975-11-01,"PCEC96",NA,2023-01-29,2023-01-29
1975-12-01,"PCEC96",NA,2023-01-29,2023-01-29
1976-01-01,"PCEC96",NA,2023-01-29,2023-01-29
1976-02-01,"PCEC96",NA,2023-01-29,2023-01-29
1976-03-01,"PCEC96",NA,2023-01-29,2023-01-29
1976-04-01,"PCEC96",NA,2023-01-29,2023-01-29
1976-05-01,"PCEC96",NA,2023-01-29,2023-01-29
1976-06-01,"PCEC96",NA,2023-01-29,2023-01-29
1976-07-01,"PCEC96",NA,2023-01-29,2023-01-29
1976-08-01,"PCEC96",NA,2023-01-29,2023-01-29
1976-09-01,"PCEC96",NA,2023-01-29,2023-01-29
1976-10-01,"PCEC96",NA,2023-01-29,2023-01-29
1976-11-01,"PCEC96",NA,2023-01-29,2023-01-29
1976-12-01,"PCEC96",NA,2023-01-29,2023-01-29
1977-01-01,"PCEC96",NA,2023-01-29,2023-01-29
1977-02-01,"PCEC96",NA,2023-01-29,2023-01-29
1977-03-01,"PCEC96",NA,2023-01-29,2023-01-29
1977-04-01,"PCEC96",NA,2023-01-29,2023-01-29
1977-05-01,"PCEC96",NA,2023-01-29,2023-01-29
1977-06-01,"PCEC96",NA,2023-01-29,2023-01-29
1977-07-01,"PCEC96",NA,2023-01-29,2023-01-29
1977-08-01,"PCEC96",NA,2023-01-29,2023-01-29
1977-09-01,"PCEC96",NA,2023-01-29,2023-01-29
1977-10-01,"PCEC96",NA,2023-01-29,2023-01-29
1977-11-01,"PCEC96",NA,2023-01-29,2023-01-29
1977-12-01,"PCEC96",NA,2023-01-29,2023-01-29
1978-01-01,"PCEC96",NA,2023-01-29,2023-01-29
1978-02-01,"PCEC96",NA,2023-01-29,2023-01-29
1978-03-01,"PCEC96",NA,2023-01-29,2023-01-29
1978-04-01,"PCEC96",NA,2023-01-29,2023-01-29
1978-05-01,"PCEC96",NA,2023-01-29,2023-01-29
1978-06-01,"PCEC96",NA,2023-01-29,2023-01-29
1978-07-01,"PCEC96",NA,2023-01-29,2023-01-29
1978-08-01,"PCEC96",NA,2023-01-29,2023-01-29
1978-09-01,"PCEC96",NA,2023-01-29,2023-01-29
1978-10-01,"PCEC96",NA,2023-01-29,2023-01-29
1978-11-01,"PCEC96",NA,2023-01-29,2023-01-29
1978-12-01,"PCEC96",NA,2023-01-29,2023-01-29
1979-01-01,"PCEC96",NA,2023-01-29,2023-01-29
1979-02-01,"PCEC96",NA,2023-01-29,2023-01-29
1979-03-01,"PCEC96",NA,2023-01-29,2023-01-29
1979-04-01,"PCEC96",NA,2023-01-29,2023-01-29
1979-05-01,"PCEC96",NA,2023-01-29,2023-01-29
1979-06-01,"PCEC96",NA,2023-01-29,2023-01-29
1979-07-01,"PCEC96",NA,2023-01-29,2023-01-29
1979-08-01,"PCEC96",NA,2023-01-29,2023-01-29
1979-09-01,"PCEC96",NA,2023-01-29,2023-01-29
1979-10-01,"PCEC96",NA,2023-01-29,2023-01-29
1979-11-01,"PCEC96",NA,2023-01-29,2023-01-29
1979-12-01,"PCEC96",NA,2023-01-29,2023-01-29
1980-01-01,"PCEC96",NA,2023-01-29,2023-01-29
1980-02-01,"PCEC96",NA,2023-01-29,2023-01-29
1980-03-01,"PCEC96",NA,2023-01-29,2023-01-29
1980-04-01,"PCEC96",NA,2023-01-29,2023-01-29
1980-05-01,"PCEC96",NA,2023-01-29,2023-01-29
1980-06-01,"PCEC96",NA,2023-01-29,2023-01-29
1980-07-01,"PCEC96",NA,2023-01-29,2023-01-29
1980-08-01,"PCEC96",NA,2023-01-29,2023-01-29
1980-09-01,"PCEC96",NA,2023-01-29,2023-01-29
1980-10-01,"PCEC96",NA,2023-01-29,2023-01-29
1980-11-01,"PCEC96",NA,2023-01-29,2023-01-29
1980-12-01,"PCEC96",NA,2023-01-29,2023-01-29
1981-01-01,"PCEC96",NA,2023-01-29,2023-01-29
1981-02-01,"PCEC96",NA,2023-01-29,2023-01-29
1981-03-01,"PCEC96",NA,2023-01-29,2023-01-29
1981-04-01,"PCEC96",NA,2023-01-29,2023-01-29
1981-05-01,"PCEC96",NA,2023-01-29,2023-01-29
1981-06-01,"PCEC96",NA,2023-01-29,2023-01-29
1981-07-01,"PCEC96",NA,2023-01-29,2023-01-29
1981-08-01,"PCEC96",NA,2023-01-29,2023-01-29
1981-09-01,"PCEC96",NA,2023-01-29,2023-01-29
1981-10-01,"PCEC96",NA,2023-01-29,2023-01-29
1981-11-01,"PCEC96",NA,2023-01-29,2023-01-29
1981-12-01,"PCEC96",NA,2023-01-29,2023-01-29
1982-01-01,"PCEC96",NA,2023-01-29,2023-01-29
1982-02-01,"PCEC96",NA,2023-01-29,2023-01-29
1982-03-01,"PCEC96",NA,2023-01-29,2023-01-29
1982-04-01,"PCEC96",NA,2023-01-29,2023-01-29
1982-05-01,"PCEC96",NA,2023-01-29,2023-01-29
1982-06-01,"PCEC96",NA,2023-01-29,2023-01-29
1982-07-01,"PCEC96",NA,2023-01-29,2023-01-29
